qid	theme	question	score	confidence	source	justification
13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « État ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Social / société ». Niveau de preuve : position ou mesure explicitement documentée.
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Social / société ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Social / société ». Niveau de preuve : position ou mesure explicitement documentée.
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Social / société ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : position ou mesure explicitement documentée.
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : position ou mesure explicitement documentée.
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : position ou mesure explicitement documentée.
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	0	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : position ou mesure explicitement documentée.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Sécurité / justice ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Sécurité / justice ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Sécurité / justice ». Niveau de preuve : position ou mesure explicitement documentée.
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : position ou mesure explicitement documentée.
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Europe ». Niveau de preuve : position ou mesure explicitement documentée.
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	-2	2	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Europe ». Niveau de preuve : orientation cohérente étayée par plusieurs éléments.
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Europe ». Niveau de preuve : position ou mesure explicitement documentée.
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Europe ». Niveau de preuve : position ou mesure explicitement documentée.
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	-3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord fort : codage fondé sur les documents officiels retenus pour le thème « Europe ». Niveau de preuve : position ou mesure explicitement documentée.
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	0	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Fiscalité / patrimoine ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	0	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Fiscalité / patrimoine ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Travail / chômage ». Niveau de preuve : position ou mesure explicitement documentée.
48	Travail / chômage	Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou travailleurs en contrats précaires.	1	2	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Travail / chômage ». Niveau de preuve : orientation cohérente étayée par plusieurs éléments.
49	Retraites	Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de transition coûteuse.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Retraites ». Niveau de preuve : position ou mesure explicitement documentée.
50	Retraites	L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Retraites ». Niveau de preuve : position ou mesure explicitement documentée.
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Protection sociale ». Niveau de preuve : position ou mesure explicitement documentée.
53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « État / entreprises ». Niveau de preuve : position ou mesure explicitement documentée.
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / sécurité ». Niveau de preuve : position ou mesure explicitement documentée.
64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Libertés / expression ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
66	Sécurité	Lorsqu’un conducteur refuse d’obtempérer et prend la fuite, les policiers devraient pouvoir utiliser leur arme à feu même si le danger pour leur vie n’est pas immédiat.	-2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Sécurité ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
67	Écologie	Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de compenser ces derniers par des aides ciblées.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : position ou mesure explicitement documentée.
68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : position ou mesure explicitement documentée.
69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	0	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	1	2	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Écologie / croissance ». Niveau de preuve : orientation cohérente étayée par plusieurs éléments.
72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	-1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Réserve : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	-2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : position ou mesure explicitement documentée.
77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Institutions ». Niveau de preuve : position ou mesure explicitement documentée.
78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Immigration / assimilation ». Niveau de preuve : position ou mesure explicitement documentée.
79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Immigration / délinquance ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
