qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : Le gouvernement Jetten veut simplifier les règles et réduire les obstacles à l’activité tout en maintenant un État social et des politiques publiques fortes. Pour Pays-Bas, sur Q13 (« Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics… »), elle incline dans ce sens sans adopter toute la proposition : +1.	1313	0			
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : La coalition D66–VVD–CDA défend l’État de droit, l’égalité des chances et les libertés individuelles, avec une attention à la cohésion et aux responsabilités communes. Pour Pays-Bas, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0			
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : La coalition D66–VVD–CDA défend l’État de droit, l’égalité des chances et les libertés individuelles, avec une attention à la cohésion et aux responsabilités communes. Pour Pays-Bas, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	1313	0			
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : La coalition D66–VVD–CDA défend l’État de droit, l’égalité des chances et les libertés individuelles, avec une attention à la cohésion et aux responsabilités communes. Pour Pays-Bas, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0			
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : La coalition D66–VVD–CDA défend l’État de droit, l’égalité des chances et les libertés individuelles, avec une attention à la cohésion et aux responsabilités communes. Pour Pays-Bas, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), elle incline dans ce sens sans adopter toute la proposition : +1.	1313	0.1225	This principle is in keeping with the Dutch traditions of tolerance and openness.	We will reduce the regulatory burden in the cultural sector. • We will foster culture and the arts – from world-class orchestras and museums to vibrant folk art and traditions.	
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0.1155	A hardship clause will be applied in cases of exceptional distress. • The Immigration and Naturalisation Service (IND) needs to be able to decide on applications more quickly, and so we will simplify the asylum procedure.	Where possible, the most serious troublemakers will be placed in immigration detention and expelled. • Municipalities that have an asylum application centre will be given scope to permanently increase police deployment levels. • Ensuring asylum seekers are able to be active is an effective way of preventing nuisance.	
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0			
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord très fort : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.	1313	0.1146	Its provisions include mutual recognition of national return decisions and greater scope for detention prior to expulsion.		
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), elle incline dans ce sens sans adopter toute la proposition : +1.	1313	0.1077	We must foster confidence that working, investing and doing business in the Netherlands pays.	At the moment, it pays for hospitals to perform as many interventions as possible, regardless of whether patients benefit from them.	A hardship clause will be applied in cases of exceptional distress. • The Immigration and Naturalisation Service (IND) needs to be able to decide on applications more quickly, and so we will simplify the asylum procedure.
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	0	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position intermédiaire : L’accord de coalition veut mieux maîtriser les flux migratoires, accélérer procédures et retours, tout en organisant l’intégration et l’accès au travail des personnes admises à rester. Pour Pays-Bas, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	1313	0			
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	1	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord modéré : Le gouvernement Jetten veut renforcer police, justice et lutte contre le crime organisé tout en maintenant les garanties de l’État de droit. Pour Pays-Bas, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle incline dans ce sens sans adopter toute la proposition : +1.	1313	0.1034	What is more, the population of the Netherlands is ageing and the number of people unable to work due to sickness or disability is increasing.	We will provide more legal scope for expanding the monitoring of terrorist offenders who have been released from prison and whose Dutch nationality has been revoked, but who cannot yet be expelled and could otherwise disappear out of sight of the authorities.	That is why we will continue to pursue an approach involving regional labour markets and employment centres, in which parties such as municipalities, the Employee Insurance Agency (UWV) and social partners cooperate to offer differentiated and customised services aligned with the needs of the local labour market and population. • We will invest in lifelong learning.
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : Le gouvernement Jetten veut renforcer police, justice et lutte contre le crime organisé tout en maintenant les garanties de l’État de droit. Pour Pays-Bas, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0.1140	This too will be done in close collaboration with non-EU NATO partners, such as the United Kingdom, Norway and Canada. • In order to render sanctions against Russia and other malicious state actors more effective, we will work towards the establishment of a European sanctions body. • We will step up cooperation at European level with regard to the intelligence and security services.	National measures and European sanctions against the Netanyahu government, its members and its associates will remain in force until meaningful steps are taken towards peace and compliance with international law.	Vis-à- vis Russia, we will work to ensure maximum punishment for its aggression by enhancing sanctions enforcement and taking firm action against the shadow fleet.
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : Le gouvernement Jetten veut renforcer police, justice et lutte contre le crime organisé tout en maintenant les garanties de l’État de droit. Pour Pays-Bas, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0.0745	This will also help to alleviate the pressure on the police.	This means that we will train more community police officers and detectives specialised in investigating cybercrime and sexual offences, and deploy them at more police stations.	We will also invest in expanding the provision of weapons and defensive equipment to the riot police. • We will take our lead from what the police and local authorities need to uphold public order effectively in the streets, in our neighbourhoods and online.
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : La coalition maintient des objectifs climatiques ambitieux et les articule à la croissance durable, à l’innovation, à l’électrification et à des mesures économiquement soutenables. Pour Pays-Bas, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0			
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	2	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : La coalition maintient des objectifs climatiques ambitieux et les articule à la croissance durable, à l’innovation, à l’électrification et à des mesures économiquement soutenables. Pour Pays-Bas, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0.1118	We must foster confidence that working, investing and doing business in the Netherlands pays.	At the moment, it pays for hospitals to perform as many interventions as possible, regardless of whether patients benefit from them.	They therefore need to be given the freedom to do business, achieve growth and transition towards sustainability and be
38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : L’accord présente les Pays-Bas comme plus forts dans une Europe forte et soutient une coopération accrue sur sécurité, économie, énergie et climat. Pour Pays-Bas, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0.1097	Investments will be accounted for in the central government budget. • To ensure that businesses have better access to financing, we will work at European level towards the capital markets union and the completion of the banking union.	The Netherlands must be the driving force behind a strong, geopolitical European Union that acts decisively.	The European Union brings prosperity and security, and ensures that our voice is heard in the world.
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	-2	2	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord net : L’accord présente les Pays-Bas comme plus forts dans une Europe forte et soutient une coopération accrue sur sécurité, économie, énergie et climat. Pour Pays-Bas, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	1313	0.0810	Regimes use their long reach to exert influence over their diasporas in the Netherlands, sometimes even resorting to indoctrination and intimidation.	We will use our influence to build stable partnerships, open up markets to Dutch businesses and strengthen our strategic autonomy. • Free trade bolsters our economy and helps reduce our dependence on a single region.	By doing so we will help ensure more security and stability worldwide, reduce irregular migration and counter the influence of China and Russia in the Global South. • Development cooperation will also be used as an instrument to protect our interests and strengthen our international position.
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord très fort : L’accord présente les Pays-Bas comme plus forts dans une Europe forte et soutient une coopération accrue sur sécurité, économie, énergie et climat. Pour Pays-Bas, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), cette orientation reprend presque entièrement le choix proposé : +3.	1313	0.1069	We therefore need to place renewed emphasis on the fact that every euro we spend has to be earned first.	In this way we will ensure that every euro earmarked for healthcare is well spent, giving priority to the accessibility and quality of healthcare and patients’ interests.	To achieve that, in the coming years the Netherlands will sometimes need to have the courage to hold steady for a while with a view to creating something bigger and better for the longer term, in the knowledge that each euro can be spent only once, and must benefit future generations.
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	2	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Accord net : L’accord présente les Pays-Bas comme plus forts dans une Europe forte et soutient une coopération accrue sur sécurité, économie, énergie et climat. Pour Pays-Bas, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1313	0.1097	Investments will be accounted for in the central government budget. • To ensure that businesses have better access to financing, we will work at European level towards the capital markets union and the completion of the banking union.	The Netherlands must be the driving force behind a strong, geopolitical European Union that acts decisively.	The European Union brings prosperity and security, and ensures that our voice is heard in the world.
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	-3	3	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Désaccord très fort : L’accord présente les Pays-Bas comme plus forts dans une Europe forte et soutient une coopération accrue sur sécurité, économie, énergie et climat. Pour Pays-Bas, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle contredit presque entièrement le choix proposé : -3.	1313	0.0763	At European level, we will advocate authorisation of CRISPR-Cas and cisgenic technologies in plant breeding. • The government will support young farmers and growers, with a view to promoting generational renewal in agriculture.		
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	0	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position intermédiaire : L’accord de coalition Jetten associe liberté d’entreprendre, responsabilité sociale, simplification et croissance durable, avec discipline budgétaire et investissements publics ciblés. Pour Pays-Bas, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	1313	0.0532	To this end, they will have access to the aliens database and, under certain conditions, to the criminal justice system database.	We will therefore develop legislation that facilitates targeted supervision of such places, under certain conditions. • We will support the initiative of the European Parliament to place imams who incite hatred on a blacklist and impose entry bans on them.	For this reason we will explore whether certain autonomous administrative authorities (such as the Employee Insurance Agency (UWV)) can be placed under the direct responsibility of a minister. • The Netherlands has fallen behind when it comes to the availability of digital services to members of the public and companies; we will make considerable efforts to address this problem.
45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	0	1	https://www.government.nl/site/binaries/site-content/collections/documents/2026/02/23/2026-2030-coalition-agreement-lets-get-to-work---building-a-better-netherlands/2026-2030-coalition-agreement-let%E2%80%99s-get-to-work-building-a-better-netherlands.pdf	Position intermédiaire : L’accord de coalition Jetten associe liberté d’entreprendre, responsabilité sociale, simplification et croissance durable, avec discipline budgétaire et investissements publics ciblés. Pour Pays-Bas, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	1313	0			
