qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
12	État	L'État devrait intervenir beaucoup plus fortement dans l'économie lorsque le marché produit des résultats jugés socialement indésirables.	-2	2	https://www.udr.fr/priorites	Désaccord net : L’UDR veut réduire le périmètre de l’État, supprimer de nombreuses normes, baisser les cotisations et introduire une part obligatoire de capitalisation dans les retraites. Pour UDR, sur Q12 (« L'État devrait intervenir beaucoup plus fortement dans l'économie lorsque le marché produit des résultats jugés socialement indésirables. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	3	2	https://www.udr.fr/priorites	Accord très fort : L’UDR veut réduire le périmètre de l’État, supprimer de nombreuses normes, baisser les cotisations et introduire une part obligatoire de capitalisation dans les retraites. Pour UDR, sur Q13 (« Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics… »), cette orientation reprend presque entièrement le choix proposé : +3.	0	0			
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR articule son projet autour de la liberté, de la responsabilité, de l’autorité et de l’identité, avec une conception conservatrice de la cohésion nationale. Pour UDR, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
15	Démocratie	Un gouvernement devrait pouvoir faire adopter le budget sans vote de l’Assemblée nationale lorsqu’aucune majorité stable ne se dégage, afin d’éviter un blocage institutionnel.	1	3	https://www.udr.fr/vote_censure	L’UDR a accepté de ne pas censurer un budget imposé par 49.3 pour éviter une crise budgétaire et financière. C’est une tolérance circonstancielle, pas une adhésion forte au mécanisme : +1.	0	0			
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR articule son projet autour de la liberté, de la responsabilité, de l’autorité et de l’identité, avec une conception conservatrice de la cohésion nationale. Pour UDR, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR articule son projet autour de la liberté, de la responsabilité, de l’autorité et de l’identité, avec une conception conservatrice de la cohésion nationale. Pour UDR, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
18	Institutions / territoires	Les régions devraient pouvoir adopter des règles différentes en matière économique, sociale ou environnementale plutôt que d’appliquer partout les mêmes règles nationales.	1	3	https://www.udr.fr/livretactei	Accord modéré : l’UDR veut simplifier profondément l’organisation territoriale et rapprocher certaines décisions du terrain, notamment via de nouvelles provinces, mais ne défend pas clairement un pouvoir normatif régional aussi large que celui décrit dans la question.	0	0			
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	3	2	https://www.udr.fr/priorites	Accord très fort : L’UDR articule son projet autour de la liberté, de la responsabilité, de l’autorité et de l’identité, avec une conception conservatrice de la cohésion nationale. Pour UDR, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), cette orientation reprend presque entièrement le choix proposé : +3.	0	0			
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	3	3	https://www.udr.fr/priorites	Accord très fort : L’UDR veut abolir le droit du sol et le regroupement familial, instaurer des quotas, réserver certaines prestations selon la durée de résidence et expulser les étrangers délinquants. Pour UDR, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), cette orientation reprend presque entièrement le choix proposé : +3.	0	0			
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	-2	2	https://www.udr.fr/priorites	Désaccord net : L’UDR veut abolir le droit du sol et le regroupement familial, instaurer des quotas, réserver certaines prestations selon la durée de résidence et expulser les étrangers délinquants. Pour UDR, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
22	Immigration / droits sociaux	Un étranger installé légalement en France depuis de nombreuses années devrait, à situation économique comparable, bénéficier des mêmes prestations sociales et du même accès au logement social qu’un citoyen français, sans priorité fondée sur la nationalité.	-3	3	https://www.udr.fr/priorites	Désaccord fort : l’UDR revendique explicitement une préférence nationale et européenne pour certaines prestations ; la proposition d’égalité d’accès sans priorité fondée sur la nationalité est donc directement contraire à sa ligne.	0	0			
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	3	3	https://www.udr.fr/priorites	Accord très fort : L’UDR veut abolir le droit du sol et le regroupement familial, instaurer des quotas, réserver certaines prestations selon la durée de résidence et expulser les étrangers délinquants. Pour UDR, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), cette orientation reprend presque entièrement le choix proposé : +3.	0	0			
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	3	https://www.udr.fr/priorites	Accord très fort : L’UDR veut abolir le droit du sol et le regroupement familial, instaurer des quotas, réserver certaines prestations selon la durée de résidence et expulser les étrangers délinquants. Pour UDR, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.	0	0			
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	3	2	https://www.udr.fr/priorites	Accord très fort : L’UDR veut abolir le droit du sol et le regroupement familial, instaurer des quotas, réserver certaines prestations selon la durée de résidence et expulser les étrangers délinquants. Pour UDR, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), cette orientation reprend presque entièrement le choix proposé : +3.	0	0			
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	-2	1	https://www.assemblee-nationale.fr/dyn/opendata/PNREANR5L17B1609.html	Désaccord net : note conservée au titre de la ligne générale de l’UDR, sans proposition officielle directement équivalente identifiée.	22	0.0961	– L’impact économique de l’immigration sur le marché du travail, les salaires et la compétitivité des entreprises françaises ;	Les données disponibles, bien que partielles, suggèrent que l’immigration représente une charge financière pour la France.	À cela s’ajoutent les impacts sur le marché du travail, le logement et les infrastructures publiques, qui affectent directement les citoyens français.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	3	3	https://www.udr.fr/priorites	Accord très fort : L’UDR veut des peines planchers, davantage de places de prison, l’expulsion des étrangers délinquants et une politique de fermeté face aux trafics et à la récidive. Pour UDR, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), cette orientation reprend presque entièrement le choix proposé : +3.	0	0			
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	-2	2	https://www.udr.fr/priorites	Désaccord net : L’UDR veut des peines planchers, davantage de places de prison, l’expulsion des étrangers délinquants et une politique de fermeté face aux trafics et à la récidive. Pour UDR, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	2	2	https://www.udr.fr/priorites	Accord net : L’UDR veut des peines planchers, davantage de places de prison, l’expulsion des étrangers délinquants et une politique de fermeté face aux trafics et à la récidive. Pour UDR, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	0	0			
32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	0	1	https://www.udr.fr/grandforumlibertes	Position intermédiaire : L’UDR veut supprimer plusieurs dispositifs environnementaux qu’il juge liberticides, notamment ZFE et ZAN, et privilégie simplification, innovation, production et souveraineté énergétique. Pour UDR, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	0	0			
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	-2	1	https://www.udr.fr/grandforumlibertes	Désaccord net : L’UDR veut supprimer plusieurs dispositifs environnementaux qu’il juge liberticides, notamment ZFE et ZAN, et privilégie simplification, innovation, production et souveraineté énergétique. Pour UDR, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
34	Economie	Une partie des cotisations sociales sur les salaires devrait être remplacée par une hausse de la TVA afin d’augmenter les salaires nets et de réduire le coût du travail, même si cela augmente le prix des biens et services consommés	0	2	https://www.udr.fr/livretacteii	L’UDR veut fortement réduire les prélèvements sur le travail mais privilégie le financement par baisse des dépenses et ne défend pas explicitement une hausse de TVA. Position neutre sur le mécanisme précis.	0	0			
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	2	1	https://www.udr.fr/grandforumlibertes	Accord net : L’UDR veut supprimer plusieurs dispositifs environnementaux qu’il juge liberticides, notamment ZFE et ZAN, et privilégie simplification, innovation, production et souveraineté énergétique. Pour UDR, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	0	0			
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	-2	1	https://www.udr.fr/grandforumlibertes	Désaccord net : L’UDR veut supprimer plusieurs dispositifs environnementaux qu’il juge liberticides, notamment ZFE et ZAN, et privilégie simplification, innovation, production et souveraineté énergétique. Pour UDR, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	-2	1	https://www.udr.fr/grandforumlibertes	Désaccord net : L’UDR veut supprimer plusieurs dispositifs environnementaux qu’il juge liberticides, notamment ZFE et ZAN, et privilégie simplification, innovation, production et souveraineté énergétique. Pour UDR, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR défend la souveraineté nationale et une Europe moins technocratique, avec une forte priorité donnée à la capacité de la France à décider de ses normes, de son immigration et de son économie. Pour UDR, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	2	2	https://www.udr.fr/priorites	Accord net : L’UDR défend la souveraineté nationale et une Europe moins technocratique, avec une forte priorité donnée à la capacité de la France à décider de ses normes, de son immigration et de son économie. Pour UDR, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	0	0			
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	1	1	https://www.udr.fr/priorites	Accord modéré : L’UDR défend la souveraineté nationale et une Europe moins technocratique, avec une forte priorité donnée à la capacité de la France à décider de ses normes, de son immigration et de son économie. Pour UDR, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), elle incline dans ce sens sans adopter toute la proposition : +1.	0	0			
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	-2	1	https://www.udr.fr/priorites	Désaccord net : L’UDR défend la souveraineté nationale et une Europe moins technocratique, avec une forte priorité donnée à la capacité de la France à décider de ses normes, de son immigration et de son économie. Pour UDR, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	2	2	https://www.udr.fr/priorites	Accord net : L’UDR défend la souveraineté nationale et une Europe moins technocratique, avec une forte priorité donnée à la capacité de la France à décider de ses normes, de son immigration et de son économie. Pour UDR, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	0	0			
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-3	3	https://www.udr.fr/grandforumlibertes	Désaccord très fort : L’UDR veut une forte baisse des prélèvements, supprimer l’IFI et la plupart des droits de succession, réduire les impôts de production et financer ces baisses par des économies massives. Pour UDR, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle contredit presque entièrement le choix proposé : -3.	0	0			
45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	-2	1	https://www.udr.fr/grandforumlibertes	Désaccord net : L’UDR veut une forte baisse des prélèvements, supprimer l’IFI et la plupart des droits de succession, réduire les impôts de production et financer ces baisses par des économies massives. Pour UDR, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	2	https://www.udr.fr/priorites	Accord net : L’UDR veut réduire le périmètre de l’État, supprimer de nombreuses normes, baisser les cotisations et introduire une part obligatoire de capitalisation dans les retraites. Pour UDR, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	0	0			
47	Outre-mer / vie chère	L’État devrait garantir que les produits essentiels ne coûtent pas beaucoup plus cher dans les DOM/TOM que dans l’Hexagone, quitte à subventionner durablement leur transport ou leur prix avec l’argent public national.	-1	3	https://questions.assemblee-nationale.fr/dyn/17/comptes-rendus/seance/session-ordinaire-de-2025-2026/troisieme-seance-du-jeudi-11-decembre-2025	L’UDR reconnaît la nécessité de réduire les écarts ultramarins mais s’oppose aux mécanismes de compensation publique durable et potentiellement croissante supportés par le contribuable : désaccord modéré.	265	0.1400	Au vu du peu de temps qu’il nous reste pour les territoires d’outre-mer et pour traiter –⁠ en partie – du sujet de la vie chère, j’irai à l’essentiel. L’essentiel, c’est que la vie chère est une injustice qui dure depuis trop longtemps dans nos territoires. Cette proposition de loi s’attaque au problème de la vie chère dans les services et au coût des tarifs bancaires. Ces derniers, en dépit de loi du 20 novembre 2012 relative à la régulation économique outre-mer et portant diverses dispositions relatives aux outre-mer, dite « loi Lurel », qui les limite, sont plus élevés chez nous que dans l’Hexagone. Le prix des billets d’avion est également très élevé. Chacun sait pourtant que lorsqu’un ultramarin prend l’avion, ce n’est pas pour son confort. (M. Philippe Brun applaudit.) Le texte prévoit ainsi l’instauration d’un prix plafond de ces billets. Son dernier article, enfin, traite de la péréquation sur les colis postaux. Il est deux à trois fois plus cher d’envoyer un colis de La Réunion ou des Antilles à l’Hexagone que de Marseille à Paris. Voilà l’essentiel. Chers collègues qui avez des amendements à défendre, nous n’avons plus que cinquante minutes devant nous. Cinquante minutes, ce n’est pas beaucoup –⁠ ce texte, pourtant, représente beaucoup pour les territoires ultramarins. Je compte sur la responsabilité de chacun. (« On va y arriver ! » sur les bancs du groupe SOC, dont les députés se lèvent pour applaudir. –⁠ Applaudissements sur de nombreux bancs du groupe GDR. –⁠ Mme Sophie Mette applaudit également.)	Je partage vos préoccupations, monsieur le rapporteur, et je vous invite à ce que nous travaillions ensemble sur cette question des billets d’avion mais, en l’occurrence, vos propositions posent un problème juridique et opérationnel, car elles sont en contradiction avec le règlement du marché intérieur de l’aviation. En effet, vos amendements ne portent pas sur le cas particulier de la délégation de service public mais sur ce qui pourrait s’apparenter à un dispositif et des tarifs sociaux. Par ailleurs, l’entente sur les prix entre transporteurs aériens pourrait être qualifiée d’illégale, puisque votre modèle repose sur une instance de concertation calquée sur ce qui se fait pour les produits de consommation courante. En outre, je ne suis pas certaine qu’on puisse appliquer aux billets d’avion ce qui s’applique aux produits alimentaires. Je vous demande donc le retrait de ces amendements, afin que nous puissions retravailler cette question.	Malgré quelques améliorations, les difficultés demeurent nombreuses. Les dysfonctionnements persistants de la plateforme Anef aggravent encore la situation et nourrissent un profond sentiment d’abandon. Cette crise découle aussi de l’accumulation de lois sur l’immigration, souvent dictées par une logique de surenchère sécuritaire. Les réformes s’empilent sans vision d’ensemble, sans cohérence. Elles désorganisent les services de l’État, et les usagers en paient le prix. Aujourd’hui, beaucoup ont le sentiment que l’État organise, volontairement ou non, le basculement dans l’irrégularité…
48	Travail / chômage	Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou travailleurs en contrats précaires.	2	1	https://www.udr.fr/priorites	Accord net : L’UDR veut réduire le périmètre de l’État, supprimer de nombreuses normes, baisser les cotisations et introduire une part obligatoire de capitalisation dans les retraites. Pour UDR, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	0	0			
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	2	2	https://www.udr.fr/priorites	Accord net : L’UDR veut réduire le périmètre de l’État, supprimer de nombreuses normes, baisser les cotisations et introduire une part obligatoire de capitalisation dans les retraites. Pour UDR, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	0	0			
53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	1	1	https://www.udr.fr/priorites	Accord modéré : L’UDR veut réduire le périmètre de l’État, supprimer de nombreuses normes, baisser les cotisations et introduire une part obligatoire de capitalisation dans les retraites. Pour UDR, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle incline dans ce sens sans adopter toute la proposition : +1.	0	0			
54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	0	1	https://www.udr.fr/priorites	Position intermédiaire : L’UDR veut réduire le périmètre de l’État, supprimer de nombreuses normes, baisser les cotisations et introduire une part obligatoire de capitalisation dans les retraites. Pour UDR, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	0	0			
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	3	3	https://www.udr.fr/priorites	Accord fort : le programme de simplification de l’UDR propose de supprimer 25 % des normes et plusieurs dispositifs environnementaux ou sociaux jugés liberticides.	0	0			
