qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	2	1	https://republicains.fr/nos-idees/	Accord net : LR affirme que les entrepreneurs créent la richesse, veut libérer l’initiative et simplifier les normes, tout en conservant un État fort pour les fonctions régaliennes et certains services essentiels. Pour LR, sur Q13 (« Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	21	0.0660	Rétablir l’ordre dans nos comptes en réduisant la dépense publique plutôt qu’en augmentant toujours plus la pression fiscale.		
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	-1	2	https://republicains.fr/nos-idees/	Réserve modérée : LR défend les libertés individuelles et la propriété mais insiste aussi sur la transmission d’un modèle de civilisation, la laïcité, l’autorité et la cohésion nationale. Pour LR, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	21	0.1085	Simplifier les normes et les règlementations qui étouffent les énergies.	Assurer le financement des retraites de ceux qui ont travaillé toute leur vie comme la retraite des actifs d’aujourd’hui.	
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	2	https://republicains.fr/nos-idees/	Désaccord net : LR défend les libertés individuelles et la propriété mais insiste aussi sur la transmission d’un modèle de civilisation, la laïcité, l’autorité et la cohésion nationale. Pour LR, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	21	0.0999	Donner plus de libertés sur le terrain aux élus et aux collectivités locales.	Défendre sans cesse les droits individuels – libertés, propriété, sûreté, égalité des droits – contre tous les totalitarismes, les extrémismes et les idéologies qui les menacent.	
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	-1	2	https://republicains.fr/nos-idees/	Réserve modérée : LR défend les libertés individuelles et la propriété mais insiste aussi sur la transmission d’un modèle de civilisation, la laïcité, l’autorité et la cohésion nationale. Pour LR, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	21	0.0781	Plus de 100 membres forment 30 groupes thématiques, pilotés par des secrétaires nationaux et réunissant élus, experts et militants, afin de réfléchir aux grands enjeux du pays (économie, sécurité, santé, éducation, écologie, Europe, etc.). Leur rôle est de produire des analyses et des propositions concrètes, d’associer les adhérents à la réflexion collective et d’alimenter les instances nationales comme le Bureau politique et le Conseil national. Véritable fabrique programmatique du mouvement, ces groupes visent à transformer les convictions de la droite en solutions crédibles pour la France.		
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	3	2	https://republicains.fr/nos-idees/	Accord très fort : LR défend les libertés individuelles et la propriété mais insiste aussi sur la transmission d’un modèle de civilisation, la laïcité, l’autorité et la cohésion nationale. Pour LR, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), cette orientation reprend presque entièrement le choix proposé : +3.	21	0.0758	Rétablir une école de l’exigence qui transmette à nos enfants els savoirs fondamentaux et les valeurs de la République et qui garantisse l’égalité des chances.	La consultation via notre application permet à chaque adhérent et sympathisant de participer directement à la réflexion collective du mouvement. Accessible en quelques clics, elle donne la possibilité de donner son avis sur les grandes orientations et de s’exprimer sur les priorités d’action du parti. Cet outil moderne renforce le lien entre la base militante et la direction, en rendant la parole aux Français qui partagent nos valeurs et en faisant de la démocratie interne une réalité vivante.	
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	3	3	https://republicains.fr/actualites/2026/05/31/ma-candidature-ira-jusquau-bout/	Accord très fort : Bruno Retailleau veut réduire fortement l’immigration légale et illégale, réviser le cadre constitutionnel et européen et renforcer les exigences d’intégration et de maîtrise des flux. Pour LR, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), cette orientation reprend presque entièrement le choix proposé : +3.	52	0.1463	Vous proposez de réduire l’immigration légale. Concrètement, par où commencer ?	Il y a plusieurs motifs d’entrée sur le territoire, par ordre d’importance numérique : l’asile, les étudiants étrangers, le regroupement familial et le travail. Je veux agir sur chaque levier.	Le droit d’asile a été dévoyé. Alors qu’en France, en dix ans, le nombre d’étrangers qui bénéficient de ce statut a triplé, il a baissé au Danemark ou en Allemagne. Car nous sommes les mieux-disants : le montant de l’allocation pour les demandeurs d’asile est le plus élevé d’Europe.
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	2	2	https://republicains.fr/actualites/2026/05/31/ma-candidature-ira-jusquau-bout/	Accord net : Bruno Retailleau veut réduire fortement l’immigration légale et illégale, réviser le cadre constitutionnel et européen et renforcer les exigences d’intégration et de maîtrise des flux. Pour LR, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	52	0.1426	Je veux conditionner l’accès aux aides sociales, pour les étrangers, à cinq ans de résidence légale et de travail. Une aide n’est pas un dû, surtout lorsque l’on n’a pas cotisé.	Je porterai un projet qu’aucun autre candidat ne défendra dans sa totalité. D’abord, la prospérité : bâtir une société du travail gagnant, non de l’assistanat. Ensuite, l’autorité : rétablir l’ordre, le respect, maîtriser l’immigration, ce qui suppose de dire la vérité et de changer la Constitution. Enfin, je veux rétablir la fierté française, en finir avec la repentance et l’autodénigrement.	
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	2	https://republicains.fr/actualites/2026/05/31/ma-candidature-ira-jusquau-bout/	Accord très fort : Bruno Retailleau veut réduire fortement l’immigration légale et illégale, réviser le cadre constitutionnel et européen et renforcer les exigences d’intégration et de maîtrise des flux. Pour LR, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.	52	0.1376	Concernant les étudiants étrangers, deux tiers d’entre eux ne valident pas leur licence en trois ans, et ils occupent 35 % des logements du Crous. Si je suis élu président de la République, il n’y aura plus de passe-droit : plus d’exonération automatique des frais d’inscription pour les étudiants extra-européens. Ils devront justifier de ressources suffisantes : aujourd’hui, on exige 615 euros par mois. C’est trop peu pour vivre, et c’est pourquoi ces étudiants étrangers monopolisent une bonne partie des aides d’urgence du Crous.	Je n’ai jamais caché mes convictions. Ce n’est donc pas pour demander aux autres de dissimuler les leurs. Sur l’Ukraine, je sais qu’il existe un débat. Il est légitime. Mais j’ai été ministre de l’Intérieur, et j’ai eu régulièrement entre les mains des preuves graves, précises, factuelles, d’ingérences russes. Je suis patriote et je ne suis pas naïf. Le rôle du gouvernement est de protéger la France contre toutes les tentatives de déstabilisation dont la France fait l’objet.	J’en vois au moins trois. D’abord, préventivement, le fichier des auteurs d’infractions sexuelles ou violentes doit pouvoir être consulté par tous les employeurs concernés. Ensuite, il faut des peines planchers beaucoup plus sévères. J’ai été profondément choqué par les réquisitions dans le procès de l’école du 11e arrondissement : un homme était jugé pour des violences sexuelles sur une dizaine d’enfants, dont le plus jeune avait 5 ans, et le ministère public n’a pas demandé un seul jour de prison ferme.
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	3	2	https://republicains.fr/actualites/2026/05/31/ma-candidature-ira-jusquau-bout/	Accord très fort : Bruno Retailleau veut réduire fortement l’immigration légale et illégale, réviser le cadre constitutionnel et européen et renforcer les exigences d’intégration et de maîtrise des flux. Pour LR, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), cette orientation reprend presque entièrement le choix proposé : +3.	52	0.1248	Sans cela, rien ne sera possible. Si nous voulons stopper l’immigration illégale et réduire l’immigration légale, il faudra le faire avec fermeté et méthode. J’assume un principe simple mais essentiel : c’est aux Français de décider qui peut entrer ou non chez eux, pas aux ONG ni aux juges. Je ferai donc réviser la Constitution pour élargir le référendum et soumettre aux Français, dans les premiers mois de mon mandat, un projet de loi complet sur l’immigration.	On nous explique qu’il faudrait régulariser parce que certains secteurs manquent de main-d’œuvre. Mais on peut former des Français, comme on peut former des étrangers déjà présents légalement sur notre territoire. Le combat que j’avais mené au ministère de l’Intérieur est aujourd’hui fragilisé.	Bien sûr. Mais cela n’est pas nouveau. Depuis des décennies, lorsqu’on est de droite, il faudrait presque s’excuser. Dans le champ médiatique et politique, une forme d’hégémonie culturelle de la gauche définissait les critères de respectabilité.
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	-2	2	https://republicains.fr/actualites/2026/05/31/ma-candidature-ira-jusquau-bout/	Désaccord net : Bruno Retailleau veut réduire fortement l’immigration légale et illégale, réviser le cadre constitutionnel et européen et renforcer les exigences d’intégration et de maîtrise des flux. Pour LR, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	52	0.1175	Bien sûr. Mais cela n’est pas nouveau. Depuis des décennies, lorsqu’on est de droite, il faudrait presque s’excuser. Dans le champ médiatique et politique, une forme d’hégémonie culturelle de la gauche définissait les critères de respectabilité.	La précampagne s’ouvre dans un climat de crispation autour de la liberté d’expression, des ingérences étrangères et des grands conflits internationaux. Cela vous inquiète-t-il ?	Aujourd’hui, le gouvernement veut détricoter ma circulaire sur les régularisations. Ce sera un nouvel appel d’air : lorsqu’on régularise, on ouvre la porte au regroupement familial. Surtout, au moment où le chômage repart, où des millions de Français cherchent un emploi, où des centaines de milliers d’étrangers en situation régulière sont eux-mêmes inactifs, l’idée de régulariser des clandestins qui ont fraudé nos lois est une capitulation.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	3	2	https://republicains.fr/nos-idees/	Accord très fort : LR présente la sécurité comme la première des libertés et demande une autorité de l’État sans faiblesse, davantage de fermeté pénale et une politique plus restrictive face à la délinquance. Pour LR, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), cette orientation reprend presque entièrement le choix proposé : +3.	21	0			
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	1	2	https://republicains.fr/nos-idees/	Accord modéré : LR présente la sécurité comme la première des libertés et demande une autorité de l’État sans faiblesse, davantage de fermeté pénale et une politique plus restrictive face à la délinquance. Pour LR, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle incline dans ce sens sans adopter toute la proposition : +1.	21	0			
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	2	2	https://republicains.fr/nos-idees/	Accord net : LR présente la sécurité comme la première des libertés et demande une autorité de l’État sans faiblesse, davantage de fermeté pénale et une politique plus restrictive face à la délinquance. Pour LR, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	21	0.0961	Défendre sans cesse les droits individuels – libertés, propriété, sûreté, égalité des droits – contre tous les totalitarismes, les extrémismes et les idéologies qui les menacent.	Donner plus de libertés sur le terrain aux élus et aux collectivités locales.	Protéger nos compatriotes contre les périls extérieurs grâce à la force de nos armées et de notre diplomatie.
32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	1	2	https://republicains.fr/nos-idees/	Accord modéré : LR défend une « écologie des solutions » qui concilie environnement et développement, mise surtout sur la science, l’innovation et l’entreprise et rejette une écologie punitive ou décroissante. Pour LR, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle incline dans ce sens sans adopter toute la proposition : +1.	21	0.0805	Porter une écologie capable de concilier préservation de la planète et développement économique et social.	Protéger nos compatriotes contre les périls extérieurs grâce à la force de nos armées et de notre diplomatie.	Préserver la dignité de la personne humaine contre toutes les mises en cause éthiques, technologiques, mercantilistes
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	-1	2	https://republicains.fr/nos-idees/	Réserve modérée : LR défend une « écologie des solutions » qui concilie environnement et développement, mise surtout sur la science, l’innovation et l’entreprise et rejette une écologie punitive ou décroissante. Pour LR, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	21	0.1218	Simplifier les normes et les règlementations qui étouffent les énergies.		
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	2	2	https://republicains.fr/nos-idees/	Accord net : LR défend une « écologie des solutions » qui concilie environnement et développement, mise surtout sur la science, l’innovation et l’entreprise et rejette une écologie punitive ou décroissante. Pour LR, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	21	0.0818	Rétablir l’ordre dans nos comptes en réduisant la dépense publique plutôt qu’en augmentant toujours plus la pression fiscale.	Une écologie qui repose principalement sur la capacité des scientifiques, de nos chercheurs comme des entrepreneurs et des innovateurs à trouver des solutions pour relever les défis de l’air, de l’eau, comme les défis alimentaires et énergétiques.	
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	0	2	https://republicains.fr/nos-idees/	Position intermédiaire : LR défend une « écologie des solutions » qui concilie environnement et développement, mise surtout sur la science, l’innovation et l’entreprise et rejette une écologie punitive ou décroissante. Pour LR, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	21	0			
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	0	1	https://republicains.fr/nos-idees/	Position intermédiaire : LR défend une « écologie des solutions » qui concilie environnement et développement, mise surtout sur la science, l’innovation et l’entreprise et rejette une écologie punitive ou décroissante. Pour LR, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	21	0.0634	Soutenir nos entrepreneurs qui sont les seuls créateurs de richesses, soutenir tous ceux qui veulent travailler, créer, innover dans notre pays, en libérant l’activité et l’initiative individuelle,	Plus de 100 membres forment 30 groupes thématiques, pilotés par des secrétaires nationaux et réunissant élus, experts et militants, afin de réfléchir aux grands enjeux du pays (économie, sécurité, santé, éducation, écologie, Europe, etc.). Leur rôle est de produire des analyses et des propositions concrètes, d’associer les adhérents à la réflexion collective et d’alimenter les instances nationales comme le Bureau politique et le Conseil national. Véritable fabrique programmatique du mouvement, ces groupes visent à transformer les convictions de la droite en solutions crédibles pour la France.	
38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	0	2	https://republicains.fr/nos-idees/	Position intermédiaire : LR veut une France forte dans une Europe indépendante mais refuse que l’intégration européenne efface la souveraineté nationale ou impose des choix contraires aux intérêts français. Pour LR, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	21	0.1006	Porter une écologie capable de concilier préservation de la planète et développement économique et social.		
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	1	2	https://republicains.fr/nos-idees/	Accord modéré : LR veut une France forte dans une Europe indépendante mais refuse que l’intégration européenne efface la souveraineté nationale ou impose des choix contraires aux intérêts français. Pour LR, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle incline dans ce sens sans adopter toute la proposition : +1.	21	0			
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	2	2	https://republicains.fr/nos-idees/	Accord net : LR veut une France forte dans une Europe indépendante mais refuse que l’intégration européenne efface la souveraineté nationale ou impose des choix contraires aux intérêts français. Pour LR, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	21	0.1088	Porter une écologie capable de concilier préservation de la planète et développement économique et social.		
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	0	2	https://republicains.fr/nos-idees/	Position intermédiaire : LR veut une France forte dans une Europe indépendante mais refuse que l’intégration européenne efface la souveraineté nationale ou impose des choix contraires aux intérêts français. Pour LR, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	21	0.0923	Relancer la construction de logements nouveaux en supprimant les règles kafkaïennes qui la brident et y favoriser l’accès pour ceux qui travaillent	Plus de 100 membres forment 30 groupes thématiques, pilotés par des secrétaires nationaux et réunissant élus, experts et militants, afin de réfléchir aux grands enjeux du pays (économie, sécurité, santé, éducation, écologie, Europe, etc.). Leur rôle est de produire des analyses et des propositions concrètes, d’associer les adhérents à la réflexion collective et d’alimenter les instances nationales comme le Bureau politique et le Conseil national. Véritable fabrique programmatique du mouvement, ces groupes visent à transformer les convictions de la droite en solutions crédibles pour la France.	
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	2	2	https://republicains.fr/nos-idees/	Accord net : LR veut une France forte dans une Europe indépendante mais refuse que l’intégration européenne efface la souveraineté nationale ou impose des choix contraires aux intérêts français. Pour LR, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	21	0.1266	Relancer la construction de logements nouveaux en supprimant les règles kafkaïennes qui la brident et y favoriser l’accès pour ceux qui travaillent		
43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	3	2	https://republicains.fr/nos-idees/	Accord très fort : LR veut réduire la dépense publique plutôt qu’augmenter les impôts, valoriser le travail, la propriété, l’entrepreneuriat et la compétitivité et alléger la pression fiscale sur l’activité. Pour LR, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), cette orientation reprend presque entièrement le choix proposé : +3.	21	0			
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-3	2	https://republicains.fr/nos-idees/	Désaccord très fort : LR veut réduire la dépense publique plutôt qu’augmenter les impôts, valoriser le travail, la propriété, l’entrepreneuriat et la compétitivité et alléger la pression fiscale sur l’activité. Pour LR, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle contredit presque entièrement le choix proposé : -3.	21	0.0612	Rétablir une école de l’exigence qui transmette à nos enfants els savoirs fondamentaux et les valeurs de la République et qui garantisse l’égalité des chances.		
45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	-2	2	https://republicains.fr/nos-idees/	Désaccord net : LR veut réduire la dépense publique plutôt qu’augmenter les impôts, valoriser le travail, la propriété, l’entrepreneuriat et la compétitivité et alléger la pression fiscale sur l’activité. Pour LR, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	21	0.0688	La consultation via notre application permet à chaque adhérent et sympathisant de participer directement à la réflexion collective du mouvement. Accessible en quelques clics, elle donne la possibilité de donner son avis sur les grandes orientations et de s’exprimer sur les priorités d’action du parti. Cet outil moderne renforce le lien entre la base militante et la direction, en rendant la parole aux Français qui partagent nos valeurs et en faisant de la démocratie interne une réalité vivante.		
