qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	3	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord très fort : Le PS défend l’égalité des droits, la lutte contre le racisme et les discriminations et une République pluraliste, tout en maintenant un cadre commun laïque et civique. Pour PS, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), cette orientation reprend presque entièrement le choix proposé : +3.	242	0.0887	Refaire société ne se décrète pas : cela se construit. Pour retisser le lien qui unit les Françaises et les Français, nous devons combattre les fractures sociales, territoriales et culturelles qui fragmentent notre pays. Cela implique de redonner vie aux villes petites et moyennes, de lutter contre la ségrégation et de permettre à chacun de vivre, travailler et se loger dignement, où qu’il choisisse de s’installer.	Favoriser l’expérimentation et l’utilisation, au niveau local et national, de modes de scrutin innovants : vote par approbation, jugement majoritaire, vote préférentiel.	Adapter certaines normes aux spécificités locales , en particulier pour les constructions, l’agriculture, la formation professionnelle, l’énergie ou l’urbanisme, sous le contrôle du préfet.
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	0	2	https://projet-socialiste.fr/projet/refaire-societe/	Position intermédiaire : Le PS défend l’égalité des droits, la lutte contre le racisme et les discriminations et une République pluraliste, tout en maintenant un cadre commun laïque et civique. Pour PS, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	242	0.1688	Nous utilisons des cookies pour améliorer votre expérience et analyser la navigation. Refuser peut limiter certaines fonctionnalités du site.	La ghettoïsation territoriale, scolaire et urbaine de notre pays ne peut plus être ignorée : certains espaces – quartiers, établissements scolaires ou zones urbaines – se trouvent aujourd’hui durablement marqués par la concentration de populations socialement défavorisées ou, au contraire, très privilégiées. La métropolisation subie a concentré les activités économiques, sociales et culturelles autour de quelques grandes métropoles et plongé les villes petites et moyennes dans une spirale de dévitalisation sur laquelle l’extrême droite prospère. Cette fracturation française se traduit par des écarts importants de réussite éducative entre les établissements selon leur composition sociale, des inégalités d’accès aux services publics, à l’emploi et à la mobilité. Elle crée des territoires qui cumulent les fragilités : Quartiers Prioritaires de la Ville (QPV), zones rurales enclavées, périphéries urbaines délaissées. Sans mixité, il ne peut y avoir ni vivre-ensemble, ni citoyenneté partagée. Revitaliser les territoires délaissés et lutter contre toute forme de ghettoïsation est un impératif démocratique, au cœur de notre projet de société.	Réduire le recours excessif aux cabinets de conseil privés, développer des capacités d’expertise au sein de l’État.
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	3	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord très fort : Le PS défend l’égalité des droits, la lutte contre le racisme et les discriminations et une République pluraliste, tout en maintenant un cadre commun laïque et civique. Pour PS, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), cette orientation reprend presque entièrement le choix proposé : +3.	242	0.1711	Lutter activement contre les discriminations au sein des entreprises et des administrations avec un dispositif obligatoire incluant une formation, des procédures de signalement et la nomination d’un référent.	Valoriser les apports de figures culturelles et politiques invisibilisées par les discriminations, et leur rendre toute leur place dans l’histoire française.	Associer les personnes concernées à la conception, à la mise en œuvre et à l’évaluation des politiques publiques de lutte contre la pauvreté, en reconnaissant leur expertise d’usage et leur capacité d’agir.
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	-1	2	https://projet-socialiste.fr/projet/refaire-societe/	Réserve modérée : Le PS défend l’égalité des droits, la lutte contre le racisme et les discriminations et une République pluraliste, tout en maintenant un cadre commun laïque et civique. Pour PS, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	242	0.1403	Comment refaire société ? Loin des incantations à la réconciliation, la résorption des fractures sociales, territoriales et culturelles qui mettent à mal l’unité du peuple français ne pourra s’accomplir qu’à travers des politiques de justice.	Refaire société ne se décrète pas : cela se construit. Pour retisser le lien qui unit les Françaises et les Français, nous devons combattre les fractures sociales, territoriales et culturelles qui fragmentent notre pays. Cela implique de redonner vie aux villes petites et moyennes, de lutter contre la ségrégation et de permettre à chacun de vivre, travailler et se loger dignement, où qu’il choisisse de s’installer.	La ghettoïsation territoriale, scolaire et urbaine de notre pays ne peut plus être ignorée : certains espaces – quartiers, établissements scolaires ou zones urbaines – se trouvent aujourd’hui durablement marqués par la concentration de populations socialement défavorisées ou, au contraire, très privilégiées. La métropolisation subie a concentré les activités économiques, sociales et culturelles autour de quelques grandes métropoles et plongé les villes petites et moyennes dans une spirale de dévitalisation sur laquelle l’extrême droite prospère. Cette fracturation française se traduit par des écarts importants de réussite éducative entre les établissements selon leur composition sociale, des inégalités d’accès aux services publics, à l’emploi et à la mobilité. Elle crée des territoires qui cumulent les fragilités : Quartiers Prioritaires de la Ville (QPV), zones rurales enclavées, périphéries urbaines délaissées. Sans mixité, il ne peut y avoir ni vivre-ensemble, ni citoyenneté partagée. Revitaliser les territoires délaissés et lutter contre toute forme de ghettoïsation est un impératif démocratique, au cœur de notre projet de société.
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	-2	2	https://projet-socialiste.fr/projet/refaire-societe/	Désaccord net : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	242	0.1787	Revoir l’ensemble des niches fiscales et sociales pour supprimer les niches inefficaces, plafonner celles qui bénéficient principalement aux hauts patrimoines et transformer les avantages fiscaux non évalués en crédits budgétaires transparents, votés et examinés chaque année. Supprimer les exonérations sociales qui n’ont pas d’effet sur l’emploi, entre 2 et 3,5 SMIC, pour une économie de 11 milliards d’euros par an.	Renforcer le contrôle du Parlement sur la conduite des affaires étrangères et européennes, par l’organisation d’un débat avec vote de résolution avant chaque Conseil européen et chaque échéance internationale importante (G7, G20, Assemblée générale des nations unies).	Réduire le recours excessif aux cabinets de conseil privés, développer des capacités d’expertise au sein de l’État.
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	2	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord net : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	242	0.2169	Renforcer les moyens à disposition de l’Office français de l’Immigration et de l’Intégration en faveur de l’apprentissage de la langue française et des formations civiques. Assurer l’apprentissage de la langue française et l’enseignement moral et civique dès le dépôt de la demande d’un titre de séjour.	Les migrations font partie intégrante de l’histoire de la France et de son identité. Notre pays s’est construit et enrichi grâce aux apports des populations immigrées. Pourtant, le débat public sur l’immigration est trop souvent confisqué par la stigmatisation, les caricatures et l’exploitation des peurs, en décalage avec la réalité des faits. Contrairement aux discours alarmistes, l’immigration ne « submerge » pas la France. La responsabilité politique impose de sortir des postures idéologiques. Notre politique migratoire est aujourd’hui inefficace et illisible. Depuis 1945, l’accumulation désordonnée de 118 réformes successives a produit un droit des étrangers complexe, instable et inégalement appliqué selon les territoires. Les services administratifs manquent de moyens, ce qui entraîne retards, erreurs et situations d’irrégularité, avec des impacts redoutables sur les processus d’intégration des étrangers, notamment par le travail. La logique du chiffre, illustrée par l’explosion des obligations de quitter le territoire (OQTF), a échoué. Nous voulons en finir avec une politique d’entrée et de séjour fondée sur la xénophobie, comme nous voulons stopper la machine administrative à fabriquer des clandestins qui finit par enrichir les marchands de sommeil et exploiter les travailleurs. Nous proposons un changement profond de la politique migratoire française, autour d’un cadre clair et humaniste, applicable et donc effectivement appliqué.	Qu’est-ce qu’être Français aujourd’hui ? Alors que notre cohésion nationale s’affaiblit et que l’extrême droite impose une vision excluante de l’identité française, les Socialistes doivent répondre à cette question. La France est une communauté de destin, pas d’origine. La nation française est une construction politique, « par le haut ».
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	-2	2	https://projet-socialiste.fr/projet/refaire-societe/	Désaccord net : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	242	0.1558	Subordonner le maintien des délégations de service public au respect d’exigences strictes de qualité, d’accessibilité et de continuité du service rendu aux usagers.	Qu’est-ce qu’être Français aujourd’hui ? Alors que notre cohésion nationale s’affaiblit et que l’extrême droite impose une vision excluante de l’identité française, les Socialistes doivent répondre à cette question. La France est une communauté de destin, pas d’origine. La nation française est une construction politique, « par le haut ».	La ghettoïsation territoriale, scolaire et urbaine de notre pays ne peut plus être ignorée : certains espaces – quartiers, établissements scolaires ou zones urbaines – se trouvent aujourd’hui durablement marqués par la concentration de populations socialement défavorisées ou, au contraire, très privilégiées. La métropolisation subie a concentré les activités économiques, sociales et culturelles autour de quelques grandes métropoles et plongé les villes petites et moyennes dans une spirale de dévitalisation sur laquelle l’extrême droite prospère. Cette fracturation française se traduit par des écarts importants de réussite éducative entre les établissements selon leur composition sociale, des inégalités d’accès aux services publics, à l’emploi et à la mobilité. Elle crée des territoires qui cumulent les fragilités : Quartiers Prioritaires de la Ville (QPV), zones rurales enclavées, périphéries urbaines délaissées. Sans mixité, il ne peut y avoir ni vivre-ensemble, ni citoyenneté partagée. Revitaliser les territoires délaissés et lutter contre toute forme de ghettoïsation est un impératif démocratique, au cœur de notre projet de société.
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	-2	2	https://projet-socialiste.fr/projet/refaire-societe/	Désaccord net : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	242	0.1529	Renforcer les dispositifs de sanction de l’Arcom, régulateur de l’audiovisuel, concernant les propos appelant à la discrimination, en allégeant le régime de la preuve en cas de propos racistes ou discriminants et en créant une procédure de retrait ou de suspension de fréquence TNT en cas de violations graves et répétées des obligations légales en matière de lutte contre les discours de haine.	Étendre le droit de vote aux étrangers extra-européens aux élections locales.	Supprimer les doublons entre l’État et les collectivités par la clarification stricte de l’ensemble des compétences, ainsi que celles encore exercées par l’État. Cette suppression représente une opportunité d’économie de plus de 7,5 Mds €.
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	-2	2	https://projet-socialiste.fr/projet/refaire-societe/	Désaccord net : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	242	0.1256	Le droit d’asile assure protection à toute personne fuyant la guerre et les persécutions, menacée dans son pays d’origine. C’est la fierté de la France d’être une terre de paix qui accueille celles et ceux qui sont en danger dans leur pays. En 2024, 130 952 premières demandes d’asile ont été enregistrées en France, formulées principalement par des personnes originaires d’Ukraine, d’Afghanistan, ou encore de République Démocratique du Congo, soit de pays en proie à des conflits armés. 38 % de ces demandes ont été validées. Contre les tentatives des droites pour le défaire, nous devons préserver le droit d’asile, tenant compte des nouvelles causes des déplacements forcés à l’image du changement climatique, et instaurer une réelle solidarité européenne dans la répartition des demandeurs d’asile entre les États membres.	La montée de l’extrême droite s’accompagne partout d’une offensive contre la culture, instrument central d’une guerre pour affaiblir les démocraties et façonner des sociétés dociles. En France et en Europe, cette attaque passe par la remise en cause de l’exception culturelle, la dérégulation et la concentration des outils de création et de diffusion, au profit des logiques de marché. Or, l’exception culturelle repose sur un principe clair : la culture ne peut être soumise au libre-échange et doit être protégée par des règles fortes et des aides publiques à la création et à la diffusion. A l’échelle de la nation, la culture est un ciment collectif qui crée du commun. A l’échelle individuelle, c’est un levier d’émancipation qui offre une ouverture sur le monde, un accès au savoir et la capacité de forger un esprit critique. Cible des réactionnaires alliés aux puissances de l’argent, la culture est aussi bousculée par l’intelligence artificielle, qui menace les droits des créateurs par l’exploitation illégitime des œuvres. Face à ces attaques, nous assumons une politique de rupture positive pour défendre la liberté de création, protéger les artistes et la souveraineté culturelle de la France et de l’Europe.	Chapitre 17 – Faire peuple, reconstruire la cohésion nationale
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	3	2	https://projet-socialiste.fr/projet/refaire-societe/	Accord très fort : Le Projet socialiste 2026 veut régulariser par le travail, renforcer les voies légales d’entrée et le droit d’asile, défendre l’AME et développer dès la demande de titre l’apprentissage du français et la formation civique. Pour PS, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), cette orientation reprend presque entièrement le choix proposé : +3.	242	0.0852	Refaire société ne se décrète pas : cela se construit. Pour retisser le lien qui unit les Françaises et les Français, nous devons combattre les fractures sociales, territoriales et culturelles qui fragmentent notre pays. Cela implique de redonner vie aux villes petites et moyennes, de lutter contre la ségrégation et de permettre à chacun de vivre, travailler et se loger dignement, où qu’il choisisse de s’installer.	Faire de la DILCRAH une autorité indépendante avec un budget et des moyens propres. Son conseil d’administration devra accueillir des représentants des associations reconnues dans la lutte contre les discriminations.	Supprimer les doublons entre l’État et les collectivités par la clarification stricte de l’ensemble des compétences, ainsi que celles encore exercées par l’État. Cette suppression représente une opportunité d’économie de plus de 7,5 Mds €.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	-1	2	https://projet-socialiste.fr/projet/etre-en-securites/	Réserve modérée : Le PS défend une sécurité de proximité articulant police, prévention et justice, avec des moyens publics renforcés mais sous contrôle de l’État de droit et sans faire de la seule répression le principe directeur. Pour PS, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	170	0.1082	Favoriser la réinsertion des personnes incarcérées. Réviser le droit des peines pour promouvoir les peines alternatives en milieu ouvert. Refonder notre système carcéral en favorisant l’évaluation et l’orientation des personnes détenues dans des établissements plus adaptés à la lutte contre la récidive et la réitération. Rénover l’ensemble du parc pénitentiaire en plus d’un effort de construction de nouvelles places pour garantir la dignité de la détention.	La santé mentale est aujourd’hui une urgence collective majeure, trop longtemps reléguée au second plan des politiques publiques. 13 millions de personnes en France sont concernées par des troubles psychiques, soit près d’une sur cinq. Parmi les jeunes de 18 à 24 ans, 40 % présentent des symptômes dépressifs. Chez les adolescents, les tentatives de suicide ont fortement augmenté chez les jeunes filles, signe d’une détresse psychique particulière liée à la pression sociale, aux violences subies et à la dévalorisation de soi. Les inégalités sociales, la précarité et l’isolement aggravent ces vulnérabilités, tandis que l’accès aux soins psychologiques et psychiatriques se dégrade : pénurie de professionnels, délais excessifs, déserts médicaux et persistance de la stigmatisation. Face à ce constat alarmant, il est impératif de faire de la santé mentale un droit fondamental et une priorité nationale. Cela suppose un engagement fort en faveur de la prévention tout au long de la vie et un accès effectif, universel et équitable aux soins psychologiques et psychiatriques.	La prévention est le point le plus faible de notre système de santé. Sur 1 800 euros de dépenses annuelles de santé par habitant, seulement 70 y sont consacrés. Cela se ressent dans l’état de santé de notre population, par rapport à d’autres pays développés : moindre espérance de vie en bonne santé, augmentation forte de la mortalité infantile, incidence de cancers parmi les plus élevées, nouvelles addictions en progression, etc. Les femmes sont souvent en première ligne dans l’organisation de la prévention pour les autres (enfants, parents âgés, conjoint), mais renoncent fréquemment à leurs propres dépistages faute de temps, de disponibilité médicale ou d’information adaptée. 80 % des maladies cardio-vasculaires et 40 % des cancers sont évitables ! Prévenir, plutôt que guérir : ce doit être la nouvelle priorité de notre politique de santé.
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	2	2	https://projet-socialiste.fr/projet/etre-en-securites/	Accord net : Le PS défend une sécurité de proximité articulant police, prévention et justice, avec des moyens publics renforcés mais sous contrôle de l’État de droit et sans faire de la seule répression le principe directeur. Pour PS, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	170	0.1807	Faire de la prévention une priorité de notre politique de santé, avec un pilotage interministériel et des moyens à la hauteur. Faire passer les dépenses consacrées à la prévention de 4 % à 8 % des dépenses globales de santé, pour déployer des actions de prévention autour de grandes priorités comme la prévention des cancers et leur dépistage précoce, la prévention des maladies cardiovasculaires et la politique vaccinale. Investir massivement dans la recherche fondamentale publique en santé, biologie, épidémiologie et sciences environnementales afin de renforcer les capacités de prévention, d’anticipation et de réponse face aux crises sanitaires futures. Développer une approche systémique des liens entre santé et environnement selon une logique « One Health ».	La délinquance est en hausse continue sur l’ensemble du territoire, nourrie notamment par l’essor du narcotrafic. Ce phénomène ne peut être dissocié de profondes fractures sociales, territoriales et éducatives : pauvreté, inégalités, échec scolaire, ruptures familiales et exposition précoce à la violence, en particulier chez les mineurs. Pourtant, les politiques publiques ont progressivement affaibli les moyens de la prévention, réduisant la prévention spécialisée, la médiation sociale et le travail éducatif de terrain, au profit d’une approche essentiellement répressive. Or, la sécurité durable repose d’abord sur la cohésion sociale. Il est indispensable de réaffirmer la prévention de la délinquance comme une priorité nationale, coordonnée entre l’État, les collectivités, la justice et l’École. Cette stratégie doit articuler la prévention primaire (agir avant la déviance, par l’éducation et l’insertion), la prévention secondaire (repérer et accompagner les jeunes à risque), et la prévention tertiaire (favoriser la réinsertion après la sanction) afin de s’attaquer aux causes structurelles de la délinquance et non à ses seuls symptômes. Ce travail doit s’opérer dès l’enfance pour éviter les ruptures de parcours.	La prévention est le point le plus faible de notre système de santé. Sur 1 800 euros de dépenses annuelles de santé par habitant, seulement 70 y sont consacrés. Cela se ressent dans l’état de santé de notre population, par rapport à d’autres pays développés : moindre espérance de vie en bonne santé, augmentation forte de la mortalité infantile, incidence de cancers parmi les plus élevées, nouvelles addictions en progression, etc. Les femmes sont souvent en première ligne dans l’organisation de la prévention pour les autres (enfants, parents âgés, conjoint), mais renoncent fréquemment à leurs propres dépistages faute de temps, de disponibilité médicale ou d’information adaptée. 80 % des maladies cardio-vasculaires et 40 % des cancers sont évitables ! Prévenir, plutôt que guérir : ce doit être la nouvelle priorité de notre politique de santé.
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	-1	2	https://projet-socialiste.fr/projet/etre-en-securites/	Réserve modérée : Le PS défend une sécurité de proximité articulant police, prévention et justice, avec des moyens publics renforcés mais sous contrôle de l’État de droit et sans faire de la seule répression le principe directeur. Pour PS, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	170	0.2139	Mettre fin au narcotrafic et lutter contre la criminalité organisée	Mobiliser la société contre la pollution. Renforcer les lois et les contrôles , en renforçant la police de l’environnement au sein de l’Office Français de la biodiversité et en obligeant les entreprises à publier leur « bilan pollution » (équivalent du bilan carbone). Reconnaître par la loi le caractère induit de certaines maladies en lien avec l’exposition professionnelle à des substances toxiques , comme le chlordécone, le glyphosate, les perturbateurs endocriniens, les pesticides. Éduquer et mobiliser la société contre les pollutions et leurs atteintes sur notre santé, notamment les plus jeunes, à travers des campagnes ciblées.	Le narcotrafic et la criminalité organisée menacent notre nation. Ils alimentent la violence, fragilisent l’économie, corrompent les institutions et détruisent l’avenir des jeunes, en particulier dans les quartiers populaires. Le trafic de stupéfiants ne se limite plus aux grandes métropoles : il touche désormais les villes moyennes, les zones rurales et les outre-mer, exploitant la technologie et la logistique internationale pour prospérer. L’État a longtemps été impuissant : la police judiciaire affaiblie, le Parquet national anticriminalité organisée (PNACO) sous-doté, la coopération entre services insuffisante. Pendant ce temps, les trafics recrutent au sein d’une jeunesse désœuvrée, souvent mineure, dans des quartiers où l’économie légale s’est effondrée. Face aux réseaux criminels, un sursaut républicain s’impose : lutte implacable contre les mafias, protection des habitants, réduction des marchés parallèles. Nous devrons aussi refondre notre politique des drogues pour assécher les profits du crime organisé, à partir d’un débat national sur la légalisation du cannabis. Alors que 47,3 % des Français ont déjà consommé du cannabis et que 8 millions en consomment régulièrement, la criminalisation de sa production, de sa distribution et de sa consommation enrichit les réseaux de narcotrafiquants et ne permet pas de concentrer les moyens de l’Etat pour lutter contre les trafics les plus dangereux.
32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	3	2	https://projet-socialiste.fr/projet/vivre-avec-la-nature/	Accord très fort : Le Projet socialiste 2026 veut planifier la bifurcation écologique, fixer des objectifs environnementaux opposables aux ministères et utiliser des interdictions, investissements et prises de contrôle publiques dans plusieurs secteurs. Pour PS, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), cette orientation reprend presque entièrement le choix proposé : +3.	115	0.1744	Adapter le bâti au changement climatique : l’adaptation du bâti urbain et rural pour le confort d’hiver et d’été doit permettre d’assurer la contribution à l’atténuation du changement climatique et la baisse des factures énergétiques des ménages. Pour cela, la collectivité publique doit soutenir l’innovation technique et sociale (habitat participatif, habitat modulaire). L’État doit encourager l’utilisation de matériaux plus respectueux et résilients.	Faire de l’élevage un pilier de la souveraineté alimentaire française . Une stratégie nationale de long terme permettra de soutenir l’installation de nouveaux éleveurs, de moderniser les exploitations, d’accompagner leur adaptation au changement climatique et de renforcer les moyens sanitaires publics. Les procédures administratives seront simplifiées.	Mettre en place une politique ambitieuse de réutilisation avancée des eaux usées, associée à une lutte contre les fuites dans les réseaux d’eau potable.
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	2	2	https://projet-socialiste.fr/projet/vivre-avec-la-nature/	Accord net : Le Projet socialiste 2026 veut planifier la bifurcation écologique, fixer des objectifs environnementaux opposables aux ministères et utiliser des interdictions, investissements et prises de contrôle publiques dans plusieurs secteurs. Pour PS, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	115	0.1885	Accélérer la transition écologique pour sécuriser l’avenir de la filière sans pêcher plus, mais en pêchant mieux. Renouveler et décarboner la flotte de pêche. Généraliser le déploiement d’engins de pêche plus sélectifs, moins énergivores et à faible impact sur les fonds marins. Renforcer la recherche halieutique publique et indépendante permettant d’identifier toutes les causes qui freinent l’atteinte du bon état écologique des stocks.	Refonder notre modèle agricole, c’est d’abord, et avant tout, garantir un revenu digne. Sans prix rémunérateurs, il ne pourra y avoir de transition écologique, d’installation de nouveaux agriculteurs et de souveraineté. Sans une politique volontariste pour faciliter l’accès à la terre, il n’y aura pas de renouvellement des générations. C’est ensuite planifier et sécuriser la transition agroécologique. Il sera nécessaire d’offrir des débouchés, de partager de la valeur et d’accompagner les investissements. C’est enfin protéger face aux dérives du marché et de la concurrence internationale. La réciprocité des normes doit devenir la règle, car le libre-échange sans réciprocité tire les prix vers le bas, tout en nous empêchant d’appliquer nos règles sociales, sanitaires et écologiques. Nous défendons donc une agriculture ancrée dans les territoires, fondée sur l’agroécologie et le juste échange. Cela permettra aux paysans de vivre dignement de leur travail et à la France de retrouver une souveraineté alimentaire compatible avec l’urgence écologique. Produire autrement, c’est refuser la fausse opposition entre souveraineté alimentaire et transition écologique.	La Politique Agricole Commune (PAC) a été progressivement façonnée par une logique libérale fondée sur la mise en concurrence des États membres et l’ouverture accrue aux échanges internationaux. Cette orientation fragilise profondément les agriculteurs européens, confrontés à une concurrence déloyale de pays tiers ne respectant ni les mêmes normes sociales, ni les mêmes exigences environnementales. Cette situation crée une double injustice : elle pénalise les producteurs qui respectent des règles strictes, et expose les consommateurs à des produits aux standards sanitaires inférieurs. Elle contredit également les ambitions européennes en matière de transition écologique et de justice sociale. La pression sur les prix affaiblit les revenus agricoles, renforce le pouvoir des grands groupes agroalimentaires et favorise des pratiques destructrices pour la biodiversité. Face à ces dérives, notamment illustrées par l’accord UE-Mercosur, il est indispensable de refonder le multilatéralisme commercial. Le juste échange doit devenir un pilier essentiel de la souveraineté alimentaire, du revenu paysan et de la transition agroécologique.
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	0	2	https://projet-socialiste.fr/projet/vivre-avec-la-nature/	Position intermédiaire : Le Projet socialiste 2026 veut planifier la bifurcation écologique, fixer des objectifs environnementaux opposables aux ministères et utiliser des interdictions, investissements et prises de contrôle publiques dans plusieurs secteurs. Pour PS, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	115	0.0914	L’agriculture nourrit le pays, structure nos territoires, nos écosystèmes et conditionne notre souveraineté alimentaire. Pourtant, celles et ceux qui nous nourrissent sont parmi les plus fragilisés. Notre agriculture est constamment menacée : crises à répétition, pression des marchés, dérèglement climatique, concurrence déloyale… Chaque année, des exploitations disparaissent et l’installation devient un parcours d’obstacles. Notre capacité à produire demain recule. Ce n’est pas une fatalité, mais le résultat de choix politiques qui ont laissé s’imposer la loi du marché, au détriment du revenu paysan et de la cohérence écologique. C’est également un impératif d’ordre public que d’assurer l’approvisionnement alimentaire en quantité et en qualité de la population. L’accès à l’alimentation doit être considéré comme un droit fondamental.	Généraliser le remboursement des travaux d’insonorisation des logements situés dans les zones de forte exposition au bruit financé par la taxe sur les nuisances sonores aériennes (TNSA).	Refonder notre modèle agricole, c’est d’abord, et avant tout, garantir un revenu digne. Sans prix rémunérateurs, il ne pourra y avoir de transition écologique, d’installation de nouveaux agriculteurs et de souveraineté. Sans une politique volontariste pour faciliter l’accès à la terre, il n’y aura pas de renouvellement des générations. C’est ensuite planifier et sécuriser la transition agroécologique. Il sera nécessaire d’offrir des débouchés, de partager de la valeur et d’accompagner les investissements. C’est enfin protéger face aux dérives du marché et de la concurrence internationale. La réciprocité des normes doit devenir la règle, car le libre-échange sans réciprocité tire les prix vers le bas, tout en nous empêchant d’appliquer nos règles sociales, sanitaires et écologiques. Nous défendons donc une agriculture ancrée dans les territoires, fondée sur l’agroécologie et le juste échange. Cela permettra aux paysans de vivre dignement de leur travail et à la France de retrouver une souveraineté alimentaire compatible avec l’urgence écologique. Produire autrement, c’est refuser la fausse opposition entre souveraineté alimentaire et transition écologique.
