qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	-1	2	https://www.aboutswitzerland.eda.admin.ch/en/political-system	Réserve modérée : La démocratie directe, le fédéralisme, la proportionnelle et le gouvernement collégial structurent fortement le système suisse. Pour Suisse, sur Q72 (« Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	20	0			
73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	-1	2	https://www.aboutswitzerland.eda.admin.ch/en/political-system	Réserve modérée : La démocratie directe, le fédéralisme, la proportionnelle et le gouvernement collégial structurent fortement le système suisse. Pour Suisse, sur Q73 (« Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	20	0.0815	Some 5.6 million citizens above the age of 18, roughly 60% of the total population, are eligible to vote at federal level.		
75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-2	2	https://www.aboutswitzerland.eda.admin.ch/en/political-system	Désaccord net : La démocratie directe, le fédéralisme, la proportionnelle et le gouvernement collégial structurent fortement le système suisse. Pour Suisse, sur Q75 (« Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	20	0			
76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	-2	2	https://www.aboutswitzerland.eda.admin.ch/en/political-system	Désaccord net : La démocratie directe, le fédéralisme, la proportionnelle et le gouvernement collégial structurent fortement le système suisse. Pour Suisse, sur Q76 (« Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	20	0			
78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	3	2	https://www.bfs.admin.ch/bfs/en/home/statistics/cross-sectional-topics/monitoring-legislature-plan.html	Accord très fort : La Suisse privilégie l’immigration économique contrôlée, l’intégration et des conditions strictes de séjour durable. Pour Suisse, sur Q78 (« Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les… »), cette orientation reprend presque entièrement le choix proposé : +3.	0	0			
82	Santé / assurance maladie	L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé.	-3	3	https://www.bag.admin.ch/fr/assurance-maladie	Désaccord très fort : Le système suisse associe assurance maladie obligatoire fournie par des assureurs privés, compétences cantonales, hôpitaux aux statuts variés et prestations mêlant acteurs publics et privés. Pour Suisse, sur Q82 (« L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé. »), elle contredit presque entièrement le choix proposé : -3.	15	0.1781	Comparer les primes de l’assurance obligatoire des soins (AOS) (assurance-maladie ou assurance de base)	Sous cette rubrique, vous trouverez des informations sur l’assurance obligatoire des soins (AOS), aussi appelée assurance-maladie ou assurance de base. Les « caisses-maladie » sont des assureurs qui proposent l’AOS. Elles sont à but non lucratif et doivent être reconnues par le Département fédéral de l’intérieur (DFI). Les assureurs peuvent aussi proposer des assurances complémentaires .	La surveillance des assureurs (assurance sociale) est exercée par l’Office fédéral de la santé publique et la surveillance des assurances complémentaires (secteur privé) par l’Autorité fédérale de surveillance des marchés financiers (FINMA).
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	1	1	https://www.bag.admin.ch/fr/hopitaux	Accord modéré : Le système suisse associe assurance maladie obligatoire fournie par des assureurs privés, compétences cantonales, hôpitaux aux statuts variés et prestations mêlant acteurs publics et privés. Pour Suisse, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle incline dans ce sens sans adopter toute la proposition : +1.	0	0			
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	2	2	https://www.aboutswitzerland.eda.admin.ch/en/education	Accord net : Le système suisse associe assurance maladie obligatoire fournie par des assureurs privés, compétences cantonales, hôpitaux aux statuts variés et prestations mêlant acteurs publics et privés. Pour Suisse, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	0	0			
85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	-1	1	https://www.aboutswitzerland.eda.admin.ch/en/education	Réserve modérée : Le système suisse associe assurance maladie obligatoire fournie par des assureurs privés, compétences cantonales, hôpitaux aux statuts variés et prestations mêlant acteurs publics et privés. Pour Suisse, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	0	0			
86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	1	1	https://www.aboutswitzerland.eda.admin.ch/en/political-system	Accord modéré : Le système suisse associe assurance maladie obligatoire fournie par des assureurs privés, compétences cantonales, hôpitaux aux statuts variés et prestations mêlant acteurs publics et privés. Pour Suisse, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), elle incline dans ce sens sans adopter toute la proposition : +1.	20	0			
88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	-3	3	https://www.eda.admin.ch/en/foreign-policy-strategy-2024-27	Désaccord très fort : La Suisse est neutre, non membre de l’OTAN et non dotée de l’arme nucléaire ; elle ne participe pas à une logique d’extension de dissuasion nucléaire nationale à l’Europe. Pour Suisse, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), elle contredit presque entièrement le choix proposé : -3.	0	0			
89	Santé / fin de vie	Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à mourir dans un cadre strictement contrôlé.	2	3	https://www.bag.admin.ch/fr/suicide-assiste	Accord net : le vote, la loi ou la position gouvernementale sur l'aide à mourir fournit un équivalent direct ou très proche. Pour Suisse, sur Q89 (« Une personne majeure atteinte d'une maladie grave et incurable provoquant des souffrances insupportables devrait pouvoir recevoir une aide médicale à… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	9	0.0441	Dans la statistique des causes de décès, les cas d'assistance au suicide (par l'intermédiaire d'une organisation d'aide au suicide) ne sont plus comptés, depuis 2009, parmi les suicides, mais séparément.	Vous vous trouvez en situation de détresse psychique ? Vous trouverez de l’aide sur cette page.	
90	Dépendance / EHPAD	Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou non lucratifs.	-2	2	https://www.bag.admin.ch/fr/soins-de-longue-duree	Désaccord net : Le système suisse associe assurance maladie obligatoire fournie par des assureurs privés, compétences cantonales, hôpitaux aux statuts variés et prestations mêlant acteurs publics et privés. Pour Suisse, sur Q90 (« Les groupes privés à but lucratif ne devraient plus pouvoir gérer d'EHPAD. Les établissements existants devraient progressivement devenir publics ou… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	0	0			
