qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
12	État	L'État devrait intervenir beaucoup plus fortement dans l'économie lorsque le marché produit des résultats jugés socialement indésirables.	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q12 (« L'État devrait intervenir beaucoup plus fortement dans l'économie lorsque le marché produit des résultats jugés socialement indésirables. »), elle incline dans ce sens sans adopter toute la proposition : +1.	15	0.1066	Il y a une grande question : Est-ce qu’on a donné toute la confiance nécessaire, tout le crédit nécessaire à la société, aux collectivités locales, aux entreprises, à tous ceux qui ont choisi d’innover, de faire différemment, ou bien est-ce qu’on les a bloqués, beaucoup, depuis des années et des années avec les méthodes qui sont celles de l’État français ?	Engager la réforme de l’État , pour réduire les coûts de fonctionnement de l’administration et assurer l’efficacité de la dépense publique	
13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q13 (« Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics… »), elle incline dans ce sens sans adopter toute la proposition : +1.	15	0.0889	Accélérer la création des « Maisons de service au public », afin de lutter contre l’exclusion numérique et de rapprocher les services publics de tous les citoyens	Remettre l’usager au cœur des politiques publiques en ouvrant un espace numérique d’expression et d’évaluation des services publics de proximité	Quelles missions veut-on confier à chaque échelon ? Nous devons porter le principe de différenciation territoriale, qui fait écho à l’identité de chaque territoire. Il faut donner du sens à nos décisions pour nos citoyens, en les appuyant sur de vrais projets et non saur l’idéologie de la rationalité.
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	2	2	https://www.mouvementdemocrate.fr/mouvement-d%C3%A9mocrate/europe-2312	Accord net : Le MoDem se définit comme démocrate, centriste, humaniste et européen ; il défend les droits fondamentaux, le pluralisme et un cadre républicain commun. Pour MoDem, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1	0			
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	1	https://www.mouvementdemocrate.fr/mouvement-d%C3%A9mocrate/europe-2312	Désaccord net : Le MoDem se définit comme démocrate, centriste, humaniste et européen ; il défend les droits fondamentaux, le pluralisme et un cadre républicain commun. Pour MoDem, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	1	0			
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	2	2	https://www.mouvementdemocrate.fr/mouvement-d%C3%A9mocrate/europe-2312	Accord net : Le MoDem se définit comme démocrate, centriste, humaniste et européen ; il défend les droits fondamentaux, le pluralisme et un cadre républicain commun. Pour MoDem, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	1	0			
18	Institutions / territoires	Les régions devraient pouvoir adopter des règles différentes en matière économique, sociale ou environnementale plutôt que d’appliquer partout les mêmes règles nationales.	1	3	https://www.assemblee-nationale.fr/dyn/docs/RINFANR5L16B2463.raw	Accord modéré : le MoDem est favorable au principe de subsidiarité et admet l’élargissement du pouvoir réglementaire local, mais demande un encadrement précis et des moyens adaptés ; son soutien à la différenciation reste prudent.	798	0.1716	En effet, si les règles d’attribution des compétences sont, en principe, les mêmes au sein de chaque catégorie de collectivités territoriales de droit commun, rien ne s’oppose « ni à ce que le législateur règle de façon différente des situations différentes, ni à ce qu’il déroge à l’égalité pour des raisons d’intérêt général pourvu que, dans l’un et l’autre cas, la différence de traitement qui en résulte soit en rapport avec l’objet de la loi qui l’établit » ( [131] ) .	Les choix opérés dès l’« acte I » de la décentralisation en matière de compétences témoignent également des réticences de l’État à ne pas trop favoriser une catégorie de collectivités par rapport aux autres . La répartition des compétences en matière scolaire , où chacune des trois catégories (communes, départements, régions) prend en charge un niveau d’enseignement public (école primaire, collège, lycée), illustre le dilemme auquel est confronté l’État à chaque fois qu’il envisage un transfert de responsabilités. Lors de son audition, Mme Géraldine Chavrier prend l’exemple du tourisme ( [103] ) pour montrer à quel point il est difficile d’appliquer le principe d’organisation énoncé en 1976 dans le rapport ( [104] ) de M. Olivier Guichard, à savoir un acteur territorial par compétence . Il en résulte ce que M. Olivier Renaudie qualifie de « crumble » territorial, l’image du millefeuille étant, à ses yeux, peu représentative du degré d’imbrication des différentes couches.	C’est le sens des intercommunalités d’être des outils communautaires entre les communes. Les députés du groupe soutiennent un assouplissement des règles concernant le fonctionnement des intercommunalités.
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	1	2	https://www.mouvementdemocrate.fr/mouvement-d%C3%A9mocrate/europe-2312	Accord modéré : Le MoDem se définit comme démocrate, centriste, humaniste et européen ; il défend les droits fondamentaux, le pluralisme et un cadre républicain commun. Pour MoDem, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), elle incline dans ce sens sans adopter toute la proposition : +1.	1	0			
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	0	2	https://www.mouvementdemocrate.fr/node/2315	Position intermédiaire : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	2	0			
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	2	2	https://www.mouvementdemocrate.fr/node/2315	Accord net : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	2	0			
22	Immigration / droits sociaux	Un étranger installé légalement en France depuis de nombreuses années devrait, à situation économique comparable, bénéficier des mêmes prestations sociales et du même accès au logement social qu’un citoyen français, sans priorité fondée sur la nationalité.	2	2	https://www.mouvementdemocrate.fr/	Le MoDem accepte des conditions de résidence et d’intégration, mais ne défend pas une préférence nationale permanente une fois l’installation durable acquise : accord net.	22	0.0659	Retour sur notre soirée spéciale : les conséquences de la crise du logement		
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	0	2	https://www.mouvementdemocrate.fr/node/2315	Position intermédiaire : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	2	0			
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	2	2	https://www.mouvementdemocrate.fr/node/2315	Accord net : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	2	0			
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	1	2	https://www.mouvementdemocrate.fr/node/2315	Accord modéré : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle incline dans ce sens sans adopter toute la proposition : +1.	2	0			
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	0	2	https://www.mouvementdemocrate.fr/programme/democratie-et-citoyennete-2424	Position intermédiaire : Le MoDem privilégie l’équilibre entre efficacité de l’action publique, libertés fondamentales et contrôle démocratique, ce qui le conduit généralement à des positions de sécurité plus modérées que les partis répressifs. Pour MoDem, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	2	0			
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	2	2	https://www.mouvementdemocrate.fr/programme/democratie-et-citoyennete-2424	Accord net : Le MoDem privilégie l’équilibre entre efficacité de l’action publique, libertés fondamentales et contrôle démocratique, ce qui le conduit généralement à des positions de sécurité plus modérées que les partis répressifs. Pour MoDem, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	2	0			
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	1	2	https://www.mouvementdemocrate.fr/programme/democratie-et-citoyennete-2424	Accord modéré : Le MoDem privilégie l’équilibre entre efficacité de l’action publique, libertés fondamentales et contrôle démocratique, ce qui le conduit généralement à des positions de sécurité plus modérées que les partis répressifs. Pour MoDem, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle incline dans ce sens sans adopter toute la proposition : +1.	2	0			
30	Agriculture / commerce	La France devrait pouvoir interdire l’importation de produits agricoles fabriqués selon des normes qu’elle interdit à ses propres agriculteurs, même si cela faisait disparaître des rayons les produits alimentaires les moins chers.	1	3	https://www.mouvementdemocrate.fr/actualites/geraldine-bannier-des-mesures-miroirs-dans-le-mercosur-sont-indispensables-pour-eviter	Accord modéré : le MoDem juge les mesures miroir nécessaires mais défend aussi des accords commerciaux équilibrés ; la protection normative est donc soutenue sans assumer clairement la disparition des importations les moins chères.	15	0.0717	En second lieu, des mesures miroirs sont indispensables pour éviter d'importer ce que nous ne voulons pas voir dans nos assiettes. Hormones de croissance, antibiotiques, farines animales notamment. Il faut aussi des contrôles tout au long de la chaîne de production et d'importation pour vérifier, pour rassurer. Or, capacité de contrôle aux frontières de l'Europe et des États membres, clause de sauvegarde renforcée, aide au secteur agricole français, tout cela apparaît à ce stade insuffisamment protecteur.	Madame la ministre, nos agriculteurs sont vent debout contre le traité de libre-échange avec le Mercosur. Les citoyens s'interrogent. Il y a eu sur ce traité plusieurs expressions dont certaines ont pu semer le trouble et laisser penser que la France pourrait se satisfaire de cet accord en l'état, notamment sur le volet agricole. La France est certes une puissance exportatrice, elle a besoin de ces accords, mais à la condition qu'ils soient équilibrés, respectueux de nos producteurs, de nos normes sanitaires et environnementales.	En premier lieu, nos filières de production, en particulier l'élevage, ont besoin d'être protégées. Des garanties bilatérales sont inscrites dans l'accord, avec la clause de sauvegarde spécifique proposée par la Commission européenne. Cela ne paraît pas suffisant à ce stade. De fait, il faut que la France puisse être en mesure de l'activer facilement. C'est la survie d'un modèle alimentaire de grande qualité, assuré par des agriculteurs passionnés, exigeants, souvent injustement décriés, qui est en jeu.
32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord net : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	12	0.1209	Lutter pour la préservation de la biodiversité : statut des océans, accélération des actions contre la pollution plastique maritime, préservation des littoraux, programmes de végétalisation des zones urbaines, appui à la politique de lutte contre la déforestation	Lutter contre l’utilisation des produits phytosanitaires et soutenir les avancées dans la direction d’une agriculture plus respectueuse de l’environnement : il en va de l’exploitation du territoire français sur tous les plans, démographique, économique, touristique et humanitaire.	
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord modéré : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle incline dans ce sens sans adopter toute la proposition : +1.	12	0.2469	Moduler la taxe carbone en fonction du prix des énergies fossiles et mettre fin aux exonérations dont bénéficient certains secteurs comme le transport aérien et maritime	Adapter la transition écologique à la réalité des territoires . Les objectifs en termes de mobilités propres, de réduction d’émissions ou d’économie circulaire doivent être plus élevés dans les villes et moins élevés dans les campagnes	Promouvoir les sources d’énergies renouvelables , notamment les énergies éoliennes marines et le gaz renouvelable issu de l’économie circulaire, ainsi que l’hydrogène et le bioéthanol
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord modéré : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle incline dans ce sens sans adopter toute la proposition : +1.	12	0.1444	Moduler la taxe carbone en fonction du prix des énergies fossiles et mettre fin aux exonérations dont bénéficient certains secteurs comme le transport aérien et maritime	Refuser l’accès au marché français des produits qui ne sont pas soumis aux mêmes normes , ou qui intègrent des intrants qui ne les respectent pas	
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord net : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	12	0.0909	Moduler la taxe carbone en fonction du prix des énergies fossiles et mettre fin aux exonérations dont bénéficient certains secteurs comme le transport aérien et maritime	Réduire l’usage des produits phytosanitaires , en accompagnant agriculteurs et paysans, et en faisant la promotion de l’agriculture raisonnée	Refuser l’accès au marché français des produits qui ne sont pas soumis aux mêmes normes , ou qui intègrent des intrants qui ne les respectent pas
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord net : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	12	0.1333	Adapter la transition écologique à la réalité des territoires . Les objectifs en termes de mobilités propres, de réduction d’émissions ou d’économie circulaire doivent être plus élevés dans les villes et moins élevés dans les campagnes	Sensibiliser les citoyens, dès le plus jeune âge, à l’urgence écologique, grâce à un enseignement sur les enjeux du climat et de la biodiversité	
38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2317	Accord net : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	16	0.1451	Élire un Président de l'Union européenne au suffrage universel , qui renforcera l'incarnation politique de l'Europe	Doter l’Union européenne d’une politique étrangère et de défense commune , orientée vers la résolution des conflits	Mettre en application le « socle social » au sein de l’Union européenne , avec notamment un salaire minimum adapté à chaque pays
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	-2	2	https://www.mouvementdemocrate.fr/programme/propositions-2317	Désaccord net : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	16	0.1395	Faire de l’euro un élément de la souveraineté de l’UE.	La transition écologique est l’affaire de tous, elle doit être menée au niveau européen dans un grand projet.	
