qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	29	0			
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	-1	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Réserve modérée : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	29	0.0497	December 2025 190 Champion a European Pact on Migration and Asylum, boosting border control measures and measures to fight irregular immigration, and improving the international protection system 2 191 Support a European Green Deal 1 192 Foster and support the defence of labour rights internationally 2 193 Continue to promote the use of Spanish and of Spain’s co -official languages around the world and within international organizations 3 194 Champion compliance with the 2030 Agenda and Sustainable Development Goals 1 195 Strengthen international cooperation and increase the percentage of Gross Domestic Product allocated to official development assistance 2 Total commitments: 16 58		
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	29	0			
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	2	2	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord net : La priorité est davantage donnée à la prévention, aux garanties juridiques et à la réinsertion qu’au durcissement pénal. Pour Espagne, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	128	0			
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	0	2	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Position intermédiaire : La priorité est davantage donnée à la prévention, aux garanties juridiques et à la réinsertion qu’au durcissement pénal. Pour Espagne, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	128	0			
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	29	0.0585	Strategic lines of action of the Meeting Our Commitments exercise Bring a green and digital socioeconomic modernization to fruition Strengthen the welfare state Improve access to housing Foster a just ecological transition Consolidate Spain’s position as a leader in gender equality Strengthen territorial cohesion and address the demographic challenge Foster more peaceful and harmonious relations Build on Spain’s leadership at the European and global levels	December 2025 143 Continue to support measures to combat drought, mitigate its effects and encourage sustainable use of water 9 144 Implement an irrigation policy which consists in the sustainable use of resources and their modernization 3 145 Foster the bioeconomy and ecological agriculture 5 146 Defend sustainable fishing and aquaculture 3 147 Pass a law on family agriculture 3 148 Pass a law against food waste 2 149 Advance the protection of animal rights and animal welfare 4 150 Analyse the alignment of the General State Budget with the Sustainable Development Goals and the ecological transition 3 202 Back a broad-based agreement to address the climate emergency 1 Total commitments: 25 110 5.	
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	0	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Position intermédiaire : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	29	0			
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	29	0.0539	Strategic lines of action of the Meeting Our Commitments exercise Bring a green and digital socioeconomic modernization to fruition Strengthen the welfare state Improve access to housing Foster a just ecological transition Consolidate Spain’s position as a leader in gender equality Strengthen territorial cohesion and address the demographic challenge Foster more peaceful and harmonious relations Build on Spain’s leadership at the European and global levels	December 2025 143 Continue to support measures to combat drought, mitigate its effects and encourage sustainable use of water 9 144 Implement an irrigation policy which consists in the sustainable use of resources and their modernization 3 145 Foster the bioeconomy and ecological agriculture 5 146 Defend sustainable fishing and aquaculture 3 147 Pass a law on family agriculture 3 148 Pass a law against food waste 2 149 Advance the protection of animal rights and animal welfare 4 150 Analyse the alignment of the General State Budget with the Sustainable Development Goals and the ecological transition 3 202 Back a broad-based agreement to address the climate emergency 1 Total commitments: 25 110 5.	
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : Pedro Sánchez défend explicitement une Europe plus intégrée et plus souveraine, avec une Union de la sécurité et de la défense, davantage de souveraineté financière et la perspective d’une armée européenne. Cela correspond à une volonté forte de renforcer les capacités et compétences exercées au niveau européen : +3. Pour Espagne, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	29	0			
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : Pedro Sánchez défend explicitement une Europe plus intégrée et plus souveraine, avec une Union de la sécurité et de la défense, davantage de souveraineté financière et la perspective d’une armée européenne. Cela correspond à une volonté forte de renforcer les capacités et compétences exercées au niveau européen : +3. Pour Espagne, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	29	0			
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	0	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Position intermédiaire : La coalition PSOE–Sumar défend un État social renforcé, la redistribution, les droits du travail et une intervention publique active. Pour Espagne, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	29	0.0405	IMPROVE ACCESS TO HOUSING Number Commitment Number of pronouncements 117 Implement the measures provided for in the Right to Housing Act to contain and regulate rent prices and to guarantee protection mechanisms regarding evictions 5 118 Establish and apply mechanisms to safeguard and promote the right to decent, adequate and affordable housing in urban and rural areas 5 119 Make 184,000 State-owned homes available for affordable rent, expanding the public portfolio of homes available for affordable rent to 20% of all housing 5 120 Support young people's access to housing through incentives to buy or rent 7 121 Implement mortgage relief measures 4 122 Formulate a legal and tax framework to increase the number of homes available for rent 3 123 Review the legislation on tourist accommodation and on housing not used for residential purposes in areas declared as high-pressure 3 124 Give priority to and boost the renovation of housing, especially to improve energy efficiency 3 125 Advance in the planning of housing policy, incorporating transparency and participation 3 126 Boost urban regeneration and implement Spain's urban agenda 3		
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : La coalition PSOE–Sumar défend un État social renforcé, la redistribution, les droits du travail et une intervention publique active. Pour Espagne, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	29	0			
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	29	0			
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	1	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord modéré : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle incline dans ce sens sans adopter toute la proposition : +1.	29	0.0497	December 2025 190 Champion a European Pact on Migration and Asylum, boosting border control measures and measures to fight irregular immigration, and improving the international protection system 2 191 Support a European Green Deal 1 192 Foster and support the defence of labour rights internationally 2 193 Continue to promote the use of Spanish and of Spain’s co -official languages around the world and within international organizations 3 194 Champion compliance with the 2030 Agenda and Sustainable Development Goals 1 195 Strengthen international cooperation and increase the percentage of Gross Domestic Product allocated to official development assistance 2 Total commitments: 16 58		
60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	-1	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Réserve modérée : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	29	0			
61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q61 (« Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	29	0			
63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	1	2	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord modéré : La priorité est davantage donnée à la prévention, aux garanties juridiques et à la réinsertion qu’au durcissement pénal. Pour Espagne, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle incline dans ce sens sans adopter toute la proposition : +1.	128	0			
64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	1	2	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord modéré : La priorité est davantage donnée à la prévention, aux garanties juridiques et à la réinsertion qu’au durcissement pénal. Pour Espagne, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), elle incline dans ce sens sans adopter toute la proposition : +1.	128	0			
69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	29	0			
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	1	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord modéré : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle incline dans ce sens sans adopter toute la proposition : +1.	29	0			
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	29	0.0398	December 2025 53 Bolster consumer rights 16 54 Review the Artists' Statute 3 55 Strengthen measures to protect consumers of financial services 4 56 Strengthen the culture industry 5 198 Mitigate the negative impacts of the trade war instigated by the Trump administration and build up a structure to protect our economy 1 200 Increase investment in security and defence, to attain the technical and human capabilities defined by NATO 5 Total commitments: 58 302 2.	STRENGTHEN THE WELFARE STATE Number Commitment Number of pronouncements 57 Ensure equitable universal access to healthcare and improve management of the National Health System 3 58 Continue to strengthen primary care and disease prevention 7 59 Take measures to reduce waiting lists in the National Health System 4 60 Look after National Health System professionals to improve healthcare and retain talent 5 61 Deliver on the right to high-quality public mental health services for all 7 62 Improve the range of services offered by the National Health System 11 63 Continue to modernize and innovate in the health system 10 64 Advance towards the optimization of the medication system 1 65 Improve public health surveillance and Spain’s capacity to respond to health crises 3 66 Develop instruments and policies which guarantee the right to a healthy and sustainable lifestyle, especially in childhood and adolescence 10 67 Implement and complement the road map to improve early care as a subjective right of all children 3 68 Adopt measures to prevent and treat addiction 4 69 Continue to increase funding for public education 1	
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	-1	1	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Réserve modérée : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	29	0			
85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	29	0.0541	December 2025 114 Intensify public policy evaluation, increase accountability and expand transparency mechanisms 6 115 Implement safety initiatives to benefit vulnerable groups 4 116 Implement the Democratic Memory Act 3 196 Implement an Action Plan for Democracy, to empower Spain to protect and strengthen its democracy 2 199 Defend the quality, equity and prestige of our university system, penalizing practices that tarnish the reputation of our universities, both public and private, to ensure that they meet our standards of quality 1 201 Approve and implement a plan to combat corruption 1 Total commitments: 63 307 3.	STRENGTHEN THE WELFARE STATE Number Commitment Number of pronouncements 57 Ensure equitable universal access to healthcare and improve management of the National Health System 3 58 Continue to strengthen primary care and disease prevention 7 59 Take measures to reduce waiting lists in the National Health System 4 60 Look after National Health System professionals to improve healthcare and retain talent 5 61 Deliver on the right to high-quality public mental health services for all 7 62 Improve the range of services offered by the National Health System 11 63 Continue to modernize and innovate in the health system 10 64 Advance towards the optimization of the medication system 1 65 Improve public health surveillance and Spain’s capacity to respond to health crises 3 66 Develop instruments and policies which guarantee the right to a healthy and sustainable lifestyle, especially in childhood and adolescence 10 67 Implement and complement the road map to improve early care as a subjective right of all children 3 68 Adopt measures to prevent and treat addiction 4 69 Continue to increase funding for public education 1	IMPROVE ACCESS TO HOUSING Number Commitment Number of pronouncements 117 Implement the measures provided for in the Right to Housing Act to contain and regulate rent prices and to guarantee protection mechanisms regarding evictions 5 118 Establish and apply mechanisms to safeguard and promote the right to decent, adequate and affordable housing in urban and rural areas 5 119 Make 184,000 State-owned homes available for affordable rent, expanding the public portfolio of homes available for affordable rent to 20% of all housing 5 120 Support young people's access to housing through incentives to buy or rent 7 121 Implement mortgage relief measures 4 122 Formulate a legal and tax framework to increase the number of homes available for rent 3 123 Review the legislation on tourist accommodation and on housing not used for residential purposes in areas declared as high-pressure 3 124 Give priority to and boost the renovation of housing, especially to improve energy efficiency 3 125 Advance in the planning of housing policy, incorporating transparency and participation 3 126 Boost urban regeneration and implement Spain's urban agenda 3
86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	3	3	https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/vivienda-agenda-urbana/paginas/2025/070425-rodriguez-alquiler-turistico.aspx	Accord très fort : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), cette orientation reprend presque entièrement le choix proposé : +3.	10	0			
