qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : La convention régalienne de Renaissance réaffirme les libertés individuelles, la liberté d’expression jusque dans la caricature et le blasphème, l’égalité devant la loi et la lutte contre les discriminations. Pour Renaissance, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	463	0.1052	Notre but : consulter largement, y compris celles et ceux qui ne pensent pas comme nous.	Enfin, la coopération entre les différents acteurs de la sécurité, pourtant capitale, est encore trop inégale et imparfaite.	Par ailleurs, nous avons en France beaucoup d’internats qui ne sont pas remplis.
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Désaccord net : La convention régalienne de Renaissance réaffirme les libertés individuelles, la liberté d’expression jusque dans la caricature et le blasphème, l’égalité devant la loi et la lutte contre les discriminations. Pour Renaissance, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	463	0.1210	NOTRE SOLUTION : Il convient donc de réduire considérablement le délai d’exécution des TIG, à 3 mois maximum.	Un programme politique qui souhaite annihiler les droits et les libertés de beaucoup, notamment des femmes.	Axe 2 : Se saisir des nouvelles technologies pour reprendre l’avantage sur la délinquance 5 � Prolonger et étendre l’expérimentation du recours à la vidéoprotection algorithmique lancée lors des Jeux Olympiques et Paralympiques LE PROBLÈME : Autorisé pendant les Jeux Olympiques et Paralympique de Paris, le recours à la vidéoprotection algorithmique est un outil dont les professionnels nous disent qu’il peut être extrêmement utile, dans un cadre respectueux des libertés publiques.
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : La convention régalienne de Renaissance réaffirme les libertés individuelles, la liberté d’expression jusque dans la caricature et le blasphème, l’égalité devant la loi et la lutte contre les discriminations. Pour Renaissance, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	463	0.1868	Cessons les caricatures et prenons les politiques migratoires pour ce qu’elles sont : des sujets de politiques publiques qui méritent d’être traités à froid et avec raison.	"NOTRE SOLUTION : Aussi, conformément aux propositions faites avec le Professeur Marcel Rufo, nous proposons une série de mesures pour permettre d’interdire vraiment les écrans aux moins de 15 ans, notamment : > l’instauration d’un couvre-feu numérique pour les 15-18 ans entre 22h et 8h ; > la limitation du temps d’accès aux réseaux sociaux et leur passage en noir et blanc après 30 minutes d’usage pour les mineurs ; > la création d’un “addict-score” public pour évaluer l’impact addictif des plateformes et la taxation de leurs revenus pour financer la recherche en santé mentale ; > ou encore la possibilité d’interdire l’accès en France aux plateformes qui ne se conforment pas à notre droit. 3 � Réformer l’aide sociale à l’enfance pour mieux protéger les enfants en difficulté LE PROBLÈME : Publié début avril 2025 par l’Assemblée nationale, un rapport sur les manquements des politiques publiques de protection de l’enfance fait état d’une action publique ""structurellement dysfonctionnelle"" et appelle à agir pour y remédier."	Regarder les problèmes en face et aller chercher les bonnes solutions, partout où elles se trouvent.
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : La convention régalienne de Renaissance réaffirme les libertés individuelles, la liberté d’expression jusque dans la caricature et le blasphème, l’égalité devant la loi et la lutte contre les discriminations. Pour Renaissance, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), elle incline dans ce sens sans adopter toute la proposition : +1.	463	0.1235	VALEURS RÉPUBLICAINES 04 DONNER À LA RÉPUBLIQUE LES ARMES POUR SE DÉFENDRE, COMBATTRE LES DISCRIMINATIONS 6 � Créer un délit d’entrisme qui complètera le délit de séparatisme Aujourd’hui, le délit de séparatisme pénalise les intimidations, menaces ou violences à l’encontre des agents publics afin de déroger à certaines lois de la République.	Pour la sécurité, nous affirmons le besoin de remettre du bleu sur le terrain, de prendre le virage des nouvelles technologies et de pouvoir sanctionner plus vite et plus rapidement les délits.	Nos lois, nos codes, nos procédures, nos usages évoluent peu, lentement et ne répondent plus toujours ni aux attentes des Français ni à la réalité de la délinquance.
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), elle incline dans ce sens sans adopter toute la proposition : +1.	463	0.2637	Nous procèderons chaque année à des testings aléatoires pour des entreprises de toutes tailles. 64	NOTRE SOLUTION : Il convient donc de réduire considérablement le délai d’exécution des TIG, à 3 mois maximum.	En parallèle d’une loi, comportant essentiellement des mesures qui seront détaillées dans le volet justice, nous prendrons un certain nombre de mesures et de plans d’action, notamment pour : > renforcer la formation des policiers et gendarmes en matière de prise de plainte et d’audition des victimes de violences sexuelles et sexistes ; > s’assurer de la présence d’un agent référent en matière de violences sexuelles et sexistes dans chaque commissariat et brigade de gendarmerie ; > prévoir des sanctions en cas de refus de prise de plainte et rendre automatique la remise du procès-verbal de plainte dans les cas de violences sexuelles et sexistes.
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	463	0.2212	C’est aussi la raison pour laquelle nous considérons qu’il faut passer d’une immigration majoritairement familiale et subie à une immigration principalement économique et pilotée, véritable condition de l’intégration.	Et nous n’y parviendrons que si nous parvenons à articuler les besoins de notre économie et choisir les entrées sur notre territoire, c’est-à-dire en définissant des filières d’immigration économiques choisies qui conditionnent le droit au séjour sur le territoire national.	L’immigration est à la fois un sujet régalien – par la définition d’un dedans et d’un dehors, que matérialise le droit du sol auquel nous sommes attachés – mais également une question économique, sociale et humanitaire, surtout quand sa non-maîtrise pèse principalement sur les plus fragiles, qu’ils soient d’ici ou d’ailleurs.
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle incline dans ce sens sans adopter toute la proposition : +1.	463	0.1535	JUSTICE02 RESTAURER LA CONFIANCE, STOPPER LA RÉCIDIVE, RÉINSÉRER PAR LE TRAVAIL L a Justice française traverse une crise de confiance profonde et durable.	Surtout, nous avons besoin de mettre fin à une culture politique française en matière régalienne : des discours tapageurs, peu suivis d’effets, qui ne font que renforcer le sentiment d’impuissance.	Alors même qu’aujourd’hui, les IA scriptent nos réunions, préparent des contrats à plusieurs millions d’euros, font des compte-rendu et des synthèses détaillées de dossiers entiers, mais les forces de l’ordre ne peuvent pas les utiliser et doivent tout faire manuellement.
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord très fort : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.	463	0.2376	Pour que l’immigration de travail fonctionne, il ne peut y avoir aucune tolérance pour les zones grises alimentées par le travail au noir ou la délinquance. 7 � Cessation du versement de toute prestation sociale à l’expiration du titre de séjour, ce n’est aujourd’hui pas le cas. 8 � Assortiment de toute condamnation pour délit d’un étranger en situation irrégulière d’une interdiction de territoire (aujourd’hui réservée aux délits passibles de plus de 3 ans de prison) déclenchant rétention ou assignation à résidence le temps de la mise en œuvre de la procédure d’expulsion. 9 � Augmentation du délai de rétention administrative, actuellement de 90 jours, et accélération des procédures d’expulsion pour les étrangers condamnés pour actes criminels ou appartenance à une organisation criminelle (comme en Allemagne).	Axe 1 : Lutter contre le narcotrafic et la contrebande de cigarettes Le narcotrafic est la mère de tous les crimes.	Par ailleurs, nous avons en France beaucoup d’internats qui ne sont pas remplis.
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), elle incline dans ce sens sans adopter toute la proposition : +1.	463	0.1201	Mais cela ne peut fonctionner que si le pays d’accueil est en capacité d’offrir des opportunités au nouveau venu sans dégrader celles qu’il doit à ses propres citoyens.	Le système d’immigration à points doit pouvoir être modulés selon le respect par pays d’origine de demandes de Laisser passer consulaire.	IMMIGRATION03 LE TRAVAIL, CONDITION DE L’IMMIGRATION COMME DE L’INTÉGRATION T ous les pays occidentaux sont confrontés à l’augmentation des flux migratoires sous l’effet des désordres du monde (politiques, économiques, climatiques).
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	0	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Position intermédiaire : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	463	0.1189	Notre ambition est donc de mener une guerre contre l’impunité et la récidive.	Il ne s’agit en aucun cas de mener une guerre aux religions ni à une religion en particulier.	NOTRE SOLUTION : Nous proposons de renforcer le commandement cyber, notamment en le tournant davantage vers l’opérationnel, en offrant un appui plus développé encore sur les compétences rares (IA, crypto, blockchain) et pouvant être saisi, en propre, d’enquêtes particulièrement complexes. 25 � Créer une plateforme unique de signalement des délits LE PROBLÈME : Aujourd’hui, les plateformes se multiplient : Perceval, 17Cyber, cyber- malveillance.gouv.fr, info-escroquerie, Pharos… Si l’objectif est louable, cela contribue à une forme de concurrence entre les services et nuit gravement à la lisibilité de nos procédures pour les Français.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance veut renforcer les moyens policiers et judiciaires, la dissuasion et l’exécution des peines, tout en combinant fermeté, prévention, réinsertion et respect explicite de l’État de droit. Pour Renaissance, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle incline dans ce sens sans adopter toute la proposition : +1.	463	0.1872	Cependant, dans le même temps, le nombre de peines de TIG prononcées avait fortement réduit.	Aussi, plutôt que les 200 peines à disposition des magistrats, nous proposons 4 types de peines clairs : la prison ferme, les peines de probation (TIG, détention à domicile, sursis…), les amendes et jours amendes et enfin, les peines d’interdiction ou d’obligation.	La conséquence : une politique pénale dictée par la gestion de la surpopulation carcérale qui contraint les juges d’application des peines (JAP).
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : Renaissance veut renforcer les moyens policiers et judiciaires, la dissuasion et l’exécution des peines, tout en combinant fermeté, prévention, réinsertion et respect explicite de l’État de droit. Pour Renaissance, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	463	0.1213	Nous soutenons sans réserve le texte de loi voté au Parlement pour renforcer la lutte contre le narcotrafic et notamment la création du Parquet national contre la criminalité organisée.	Des lois importantes ont été votées pour mieux lutter contre le séparatisme et l’immigration irrégulière.	Nous proposons, en parallèle, de continuer à renforcer la réserve de la Police Nationale. > Affirmer le rôle des polices municipales comme polices du lien et de la première intervention 12 � Donner plus de compétences aux polices municipales LE PROBLÈME : Les pouvoirs des polices municipales sont encore beaucoup trop encadrés, entravant leurs actions et la volonté des maires d’agir NOTRE SOLUTION : Nous proposons que les directeurs de police municipale, sous l’autorité des procureurs et des maires, aient désormais le statut d’officier de police judiciaire, selon des compétences définies par la loi.
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	1	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord modéré : Renaissance défend une transition climatique ambitieuse mais liée à la croissance, une « écologie du contrat » et de l’offre, l’innovation des entreprises, le nucléaire et les renouvelables, tout en maintenant certaines contraintes comme les ZFE. Pour Renaissance, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle incline dans ce sens sans adopter toute la proposition : +1.	626	0.3087	En effet, la dépendance aux énergies fossiles pèse lourdement sur nos entreprises et nos ménages, confrontés à l’instabilité et à la hausse inéluctable des prix, freinant ainsi notre croissance et aggravant notre déficit commercial.	Il faut accélérer pour mener une véritable révolution industrielle et technologique au service de la croissance, de notre prospérité collective, de la transition écologique et de notre défense.	En achetant des énergies fossiles, nous finançons nous-mêmes ceux qui nous défient, soutenant ainsi l’autori- tarisme et le communautarisme religieux.
