qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
12	État	L'État devrait intervenir beaucoup plus fortement dans l'économie lorsque le marché produit des résultats jugés socialement indésirables.	2	2	https://rassemblementnational.fr/22-mesures	Accord net : Le RN combine baisse d’impôts et soutien aux entreprises avec intervention publique, patriotisme économique, renationalisation des autoroutes et fonds souverain ; sa ligne n’est donc ni libérale pure ni étatiste pure. Pour RN, sur Q12 (« L'État devrait intervenir beaucoup plus fortement dans l'économie lorsque le marché produit des résultats jugés socialement indésirables. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	82	0.1022	Sortir du marché européen de l'électricité pour retrouver des prix décents.	21 Créer un ministère d’État de la Mer et de l’Outre-mer.	Créer un droit opposable aux visites dans les établissements et accroître fortement la présence de personnel médical dans les EHPAD.
13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	0	1	https://rassemblementnational.fr/22-mesures	Position intermédiaire : Le RN combine baisse d’impôts et soutien aux entreprises avec intervention publique, patriotisme économique, renationalisation des autoroutes et fonds souverain ; sa ligne n’est donc ni libérale pure ni étatiste pure. Pour RN, sur Q13 (« Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	82	0.0968	Contraindre les cantines à utiliser 80% de produits agricoles français.	Donner la priorité aux PME pour les marchés publics.	Appliquer la loi sur l’accès à tous les lieux et transports publics.
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	-2	3	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN met l’accent sur l’identité, l’assimilation, l’autorité et la transmission, tout en revendiquant les libertés publiques et en contestant les dispositifs qu’il estime restreindre excessivement la liberté d’expression. Pour RN, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	82	0.0991	Interdire les importations de produits agricoles ne respectant pas les normes de production française.	7 Encourager les projets des jeunes et leur entrée dans la vie active.	Réindexer les retraites sur l’inflation pour un pouvoir d’achat respectueux d’une vie de travail.
15	Démocratie	Un gouvernement devrait pouvoir faire adopter le budget sans vote de l’Assemblée nationale lorsqu’aucune majorité stable ne se dégage, afin d’éviter un blocage institutionnel.	0	2	https://www.assemblee-nationale.fr/dyn/actualites-accueil-hub/adoption-du-plf2026-en-lecture-definitive-apres-l-engagement-de-la-responsabilite-du-gouvernement-sur-le-projet-de-loi-et-le-rejet-de-2-motions-d	Le RN a combattu des budgets adoptés par 49.3 et soutenu des motions de censure. Une partie du rejet porte toutefois sur le contenu du budget plutôt que sur une doctrine d’abolition du mécanisme : -1.	10	0.1062	L'Assemblée nationale n'a pas adopté la motion de censure déposée par Marine Le Pen, Eric Ciotti et 104 de leurs collègues.	L'Assemblée nationale n'a pas adopté la motion de censure déposée par Stéphane Peu, Mathilde Panot, Cyrielle Chatelain et 110 de leurs collègues.	Lundi 2 février 2026, l'Assemblée nationale ayant rejeté 2 motions de censure déposées en application de l’ article 49, alinéa 3 de la Constitution , après l' engagement de la responsabilité du Gouvernement, le projet de loi de finances pour 2026 est considéré comme adopté en lecture définitive .
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	1	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN met l’accent sur l’identité, l’assimilation, l’autorité et la transmission, tout en revendiquant les libertés publiques et en contestant les dispositifs qu’il estime restreindre excessivement la liberté d’expression. Pour RN, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	82	0.0962	Supprimer les ARS et réduire à 10% les postes administratifs dans les hôpitaux pour libérer des moyens pour les soignants.	Supprimer la bureaucratie de l’Education nationale pour libérer des moyens financiers, réduire les effectifs des classes et arrêter les fermetures d’écoles.	
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	-1	2	https://rassemblementnational.fr/22-mesures	Réserve modérée : Le RN met l’accent sur l’identité, l’assimilation, l’autorité et la transmission, tout en revendiquant les libertés publiques et en contestant les dispositifs qu’il estime restreindre excessivement la liberté d’expression. Pour RN, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	82	0.0882	Construire 100 000 logements sociaux par an dont 20 000 en faveur des étudiants et jeunes travailleurs.		
18	Institutions / territoires	Les régions devraient pouvoir adopter des règles différentes en matière économique, sociale ou environnementale plutôt que d’appliquer partout les mêmes règles nationales.	-2	3	https://www.assemblee-nationale.fr/dyn/docs/RINFANR5L16B2463.raw	Désaccord net : le RN considère que l’unité de la loi et l’indivisibilité de la République doivent primer et s’oppose au renforcement général du pouvoir réglementaire local, même s’il accepte certaines souplesses de compétences entre collectivités.	798	0.1716	En effet, si les règles d’attribution des compétences sont, en principe, les mêmes au sein de chaque catégorie de collectivités territoriales de droit commun, rien ne s’oppose « ni à ce que le législateur règle de façon différente des situations différentes, ni à ce qu’il déroge à l’égalité pour des raisons d’intérêt général pourvu que, dans l’un et l’autre cas, la différence de traitement qui en résulte soit en rapport avec l’objet de la loi qui l’établit » ( [131] ) .	Les choix opérés dès l’« acte I » de la décentralisation en matière de compétences témoignent également des réticences de l’État à ne pas trop favoriser une catégorie de collectivités par rapport aux autres . La répartition des compétences en matière scolaire , où chacune des trois catégories (communes, départements, régions) prend en charge un niveau d’enseignement public (école primaire, collège, lycée), illustre le dilemme auquel est confronté l’État à chaque fois qu’il envisage un transfert de responsabilités. Lors de son audition, Mme Géraldine Chavrier prend l’exemple du tourisme ( [103] ) pour montrer à quel point il est difficile d’appliquer le principe d’organisation énoncé en 1976 dans le rapport ( [104] ) de M. Olivier Guichard, à savoir un acteur territorial par compétence . Il en résulte ce que M. Olivier Renaudie qualifie de « crumble » territorial, l’image du millefeuille étant, à ses yeux, peu représentative du degré d’imbrication des différentes couches.	C’est le sens des intercommunalités d’être des outils communautaires entre les communes. Les députés du groupe soutiennent un assouplissement des règles concernant le fonctionnement des intercommunalités.
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN met l’accent sur l’identité, l’assimilation, l’autorité et la transmission, tout en revendiquant les libertés publiques et en contestant les dispositifs qu’il estime restreindre excessivement la liberté d’expression. Pour RN, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), cette orientation reprend presque entièrement le choix proposé : +3.	82	0			
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), cette orientation reprend presque entièrement le choix proposé : +3.	82	0.1341	Accélérer les procédures judiciaires en engageant le doublement du nombre de magistrats.	Supprimer les ARS et réduire à 10% les postes administratifs dans les hôpitaux pour libérer des moyens pour les soignants.	Supprimer la bureaucratie de l’Education nationale pour libérer des moyens financiers, réduire les effectifs des classes et arrêter les fermetures d’écoles.
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	-2	2	https://rassemblementnational.fr/livrets-thematiques	Désaccord net : le RN présente l’immigration comme une charge ou une pression sur les équilibres économiques et sociaux et rejette l’idée d’y recourir davantage pour répondre aux besoins de main-d’œuvre, sans nier tout bénéfice économique possible.	0	0			
22	Immigration / droits sociaux	Un étranger installé légalement en France depuis de nombreuses années devrait, à situation économique comparable, bénéficier des mêmes prestations sociales et du même accès au logement social qu’un citoyen français, sans priorité fondée sur la nationalité.	-3	3	https://rassemblementnational.fr/livrets-thematiques	Le RN défend explicitement la préférence nationale pour certaines prestations et l’accès au logement social ; cela contredit directement l’absence de priorité fondée sur la nationalité.	0	0			
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), cette orientation reprend presque entièrement le choix proposé : +3.	82	0.2688	Supprimer le droit du sol et limiter l’accès à la nationalité à la seule naturalisation sur des critères de mérite et d’assimilation.	Interdire les importations de produits agricoles ne respectant pas les normes de production française.	17 Favoriser l’accès à la propriété et au logement des Français.
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.	82	0.1283	Expulser systématiquement les clandestins, délinquants et criminels étrangers.		
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), cette orientation reprend presque entièrement le choix proposé : +3.	82	0.1013	1 Arrêter l’immigration incontrôlée en donnant la parole aux Français par référendum.	Mettre fin à l’immigration de peuplement et au regroupement familial.	
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	-3	2	https://rassemblementnational.fr/22-mesures	Désaccord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle contredit presque entièrement le choix proposé : -3.	82	0.1021	18 Mettre en place le patriotisme économique pour réindustrialiser et produire les richesses en France.		
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut rétablir les peines planchers, supprimer de nombreux aménagements de peine, accroître fortement les places de prison et instituer une présomption de légitime défense pour les forces de l’ordre. Pour RN, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), cette orientation reprend presque entièrement le choix proposé : +3.	82	0.1058	Rétablir les peines planchers pour que tout criminel et délinquant aient une sanction.	Créer un droit opposable aux visites dans les établissements et accroître fortement la présence de personnel médical dans les EHPAD.	
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut rétablir les peines planchers, supprimer de nombreux aménagements de peine, accroître fortement les places de prison et instituer une présomption de légitime défense pour les forces de l’ordre. Pour RN, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), cette orientation reprend presque entièrement le choix proposé : +3.	82	0.0766	Doubler le soutien aux mères isolées élevant des enfants tout en renforçant les contrôles pour éviter les fraudes.	Supprimer toute possibilité de réduction et d’aménagements de peine, en particulier pour les violences contre les personnes.	22 Créer un ministère de la lutte contre les fraudes (fiscales, aux cotisations et prestations sociales, aux importations, ententes, etc.).
30	Agriculture / commerce	La France devrait pouvoir interdire l’importation de produits agricoles fabriqués selon des normes qu’elle interdit à ses propres agriculteurs, même si cela faisait disparaître des rayons les produits alimentaires les moins chers.	3	3	https://www.assemblee-nationale.fr/dyn/17/scrutins/685	Accord fort : le RN a massivement soutenu la résolution imposant aux importations agricoles des normes de production équivalentes et combat les accords commerciaux qu’il juge responsables d’une concurrence déloyale envers les agriculteurs français.	34	0.1036	Scrutin public n°685 sur l'ensemble de la proposition de résolution européenne relative à l’adoption et à la mise en œuvre d’exigences à l’importation pour le respect de normes de production équivalentes aux normes de production essentielles, en matière de santé, d’environnement, de biodiversité et de bien-être animal applicables dans l’Union européenne.		
32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	0	2	https://rassemblementnational.fr/22-mesures	Position intermédiaire : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	82	0.1419	22 Créer un ministère de la lutte contre les fraudes (fiscales, aux cotisations et prestations sociales, aux importations, ententes, etc.).	18 Mettre en place le patriotisme économique pour réindustrialiser et produire les richesses en France.	Garantir aux paysans des prix respectueux de leur travail et mettre un terme aux marges abusives de la grande distribution.
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	82	0.1152	Accélérer les procédures judiciaires en engageant le doublement du nombre de magistrats.	5 Permettre aux entreprises une hausse des salaires de 10% (jusqu'à 3 smic) en exonérant cette augmentation de cotisations patronales.	Sortir du marché européen de l'électricité pour retrouver des prix décents.
34	Economie	Une partie des cotisations sociales sur les salaires devrait être remplacée par une hausse de la TVA afin d’augmenter les salaires nets et de réduire le coût du travail, même si cela augmente le prix des biens et services consommés	-1	1	https://rassemblementnational.fr/conferences-de-presse/pouvoir-achat-conference-de-presse-de-marine-le-pen	Le RN privilégie historiquement la baisse de TVA sur l’énergie et les produits essentiels et met fortement l’accent sur le pouvoir d’achat. Cela rend une hausse de TVA plutôt contraire à sa ligne, mais aucune position récente exacte sur la TVA sociale n’a été trouvée : -1.	116	0.1414	L’explosion des prix de l’énergie, de l’essence notamment, la hausse continue des produits alimentaires, le dérapage des loyers, conjugués à des salaires, des pensions et des traitements en berne, sont une source première d’inquiétude, qui inspirent notre projet d’action.	III. Afin de relancer le pouvoir d’achat de certaines catégories de Français aujourd’hui profondément victimes de la politique sarkozyste et notamment de revaloriser les petites retraites, il faut être honnête : il est nécessaire de fixer de vraies priorités et d’augmenter certaines dépenses publiques ou dépenses de solidarité. Cela implique, si l’on veut éviter d’aggraver les déficits publics, de réduire les dépenses massives les plus nocives.	- A ce sujet, nous avons déjà émis une proposition : différencier les situations dans l’évolution du point d’indice. Il n’est pas normal que le point augmente, ou n’augmente pas, de la même façon pour tous, quel que soit le niveau de rémunération.
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	1	1	https://rassemblementnational.fr/22-mesures	Accord modéré : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle incline dans ce sens sans adopter toute la proposition : +1.	82	0.1004	Sortir du marché européen de l'électricité pour retrouver des prix décents.	16 Supprimer l’IFI qui taxe l’enracinement et créer un IFF, impôt sur la fortune financière, pour taxer la spéculation.	
