qid	theme	question	score	confidence	source	justification	fetch_paragraphs	best_score	evidence_1	evidence_2	evidence_3
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	1	1	https://www.gov.pl/web/primeminister/poland-doubles-down-on-alliances-as-pm-tusk-returns-from-epc-summit	Accord modéré : Le gouvernement Tusk est nettement pro-européen et cherche à replacer la Pologne au cœur de l’Union tout en défendant fermement ses intérêts nationaux. Pour Pologne, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle incline dans ce sens sans adopter toute la proposition : +1.	28	0.0793	Prime Minister Tusk also noted that the United Kingdom is counting on Poland as a key partner in the process of drawing closer to the European Union.	Armenia is an important partner for both Poland and the European Union. Donald Tusk underlined the significance of Prime Minister Nikol Pashinyan's role in stabilising the region.	
43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : Le gouvernement Tusk combine investissement, entrepreneuriat, fonds européens et politiques sociales, avec une ligne économique plus centriste que dirigiste. Pour Pologne, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	37	0			
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : Le gouvernement Tusk combine investissement, entrepreneuriat, fonds européens et politiques sociales, avec une ligne économique plus centriste que dirigiste. Pour Pologne, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	37	0			
45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	-1	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Réserve modérée : Le gouvernement Tusk combine investissement, entrepreneuriat, fonds européens et politiques sociales, avec une ligne économique plus centriste que dirigiste. Pour Pologne, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	37	0			
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	3	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	37	0			
48	Travail / chômage	Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou travailleurs en contrats précaires.	1	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord modéré : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle incline dans ce sens sans adopter toute la proposition : +1.	37	0.0492	"""Each of these projects is a step toward stable, secure energy for Polish companies,"" said Finance Minister Andrzej Domański."	According to Minister Andrzej Domański, Poland’s future economic success depends on stable and affordable energy sources, making this one of the most significant challenges the country faces.	
49	Retraites	Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de transition coûteuse.	2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q49 (« Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	37	0			
50	Retraites	L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale.	-2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q50 (« L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	37	0			
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle incline dans ce sens sans adopter toute la proposition : +1.	69	0.0725	In a transparent manner, with the participation of eminent and impartial experts, we will make a decision on the future of the CPK. It will be a project that will serve Poland in the most rational way.		
53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	1	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord modéré : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle incline dans ce sens sans adopter toute la proposition : +1.	37	0			
54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	37	0.0445	"""2025 will be a long-awaited year of positive,"" said Prime Minister Donald Tusk as he began his speech at the Warsaw Stock Exchange on Monday. Alongside Finance Minister Andrzej Domański, he presented Poland’s economic development strategy for the coming year. The plan is based on six pillars: investment in science, energy transformation, modern technologies, the development of ports and railways, a dynamic capital market, and support and cooperation with businesses. The total investment value is expected to reach up to PLN 700 billion this year, the highest amount in the history of the Polish economy."		
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	2	3	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	37	0			
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	2	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	32	0			
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	2	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	32	0			
60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	2	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	32	0			
63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	2	3	https://www.gov.pl/web/primeminister/expose	Accord net : Le gouvernement Tusk donne une priorité élevée à la sécurité, à la défense, à la police et au contrôle des frontières dans un cadre démocratique et européen. Pour Pologne, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	69	0			
64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	2	1	https://www.gov.pl/web/primeminister/expose	Accord net : La coalition Tusk met l’accent sur le rétablissement de l’État de droit et des libertés, mais rassemble des partis du centre-droit à la gauche et reste partagée sur plusieurs sujets de société. Pour Pologne, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	69	0			
66	Sécurité	Lorsqu’un conducteur refuse d’obtempérer et prend la fuite, les policiers devraient pouvoir utiliser leur arme à feu même si le danger pour leur vie n’est pas immédiat.	-2	1	https://www.gov.pl/web/primeminister/expose	Désaccord net : Le gouvernement Tusk donne une priorité élevée à la sécurité, à la défense, à la police et au contrôle des frontières dans un cadre démocratique et européen. Pour Pologne, sur Q66 (« Lorsqu’un conducteur refuse d’obtempérer et prend la fuite, les policiers devraient pouvoir utiliser leur arme à feu même si le danger pour leur vie… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	69	0			
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	-2	3	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : La politique polonaise accélère renouvelables et nucléaire mais accorde aussi une grande importance au coût de la transition, à l’industrie et à la sécurité énergétique. Pour Pologne, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	37	0.0499	"""The Polish stock exchange is already one of the fastest-growing in the world. However, to keep up with the competition, we must create conditions for Polish entrepreneurs that are not just comparable but superior to those of the biggest players,"" stressed the Prime Minister."		
