qid	theme	question	score	confidence	source	justification
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	2	2	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord net : La priorité est davantage donnée à la prévention, aux garanties juridiques et à la réinsertion qu’au durcissement pénal. Pour Espagne, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	0	2	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Position intermédiaire : La priorité est davantage donnée à la prévention, aux garanties juridiques et à la réinsertion qu’au durcissement pénal. Pour Espagne, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	0	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Position intermédiaire : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : Pedro Sánchez défend explicitement une Europe plus intégrée et plus souveraine, avec une Union de la sécurité et de la défense, davantage de souveraineté financière et la perspective d’une armée européenne. Cela correspond à une volonté forte de renforcer les capacités et compétences exercées au niveau européen : +3. Pour Espagne, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : Pedro Sánchez défend explicitement une Europe plus intégrée et plus souveraine, avec une Union de la sécurité et de la défense, davantage de souveraineté financière et la perspective d’une armée européenne. Cela correspond à une volonté forte de renforcer les capacités et compétences exercées au niveau européen : +3. Pour Espagne, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	0	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Position intermédiaire : La coalition PSOE–Sumar défend un État social renforcé, la redistribution, les droits du travail et une intervention publique active. Pour Espagne, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : La coalition PSOE–Sumar défend un État social renforcé, la redistribution, les droits du travail et une intervention publique active. Pour Espagne, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	1	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord modéré : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle incline dans ce sens sans adopter toute la proposition : +1.
60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	-1	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Réserve modérée : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : La ligne est relativement ouverte et fondée sur les droits, avec maintien des expulsions en cas de criminalité grave. Pour Espagne, sur Q61 (« Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	1	2	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord modéré : La priorité est davantage donnée à la prévention, aux garanties juridiques et à la réinsertion qu’au durcissement pénal. Pour Espagne, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle incline dans ce sens sans adopter toute la proposition : +1.
64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	1	2	https://www.lamoncloa.gob.es/lang/en/presidente/intervenciones/paginas/2025/20250728-political-year-assessment-speech.aspx	Accord modéré : La priorité est davantage donnée à la prévention, aux garanties juridiques et à la réinsertion qu’au durcissement pénal. Pour Espagne, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), elle incline dans ce sens sans adopter toute la proposition : +1.
69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	1	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord modéré : La transition écologique, les renouvelables et la réglementation climatique sont des priorités gouvernementales. Pour Espagne, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle incline dans ce sens sans adopter toute la proposition : +1.
83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	-2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Désaccord net : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q83 (« Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	-1	1	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Réserve modérée : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q84 (« Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	2	2	https://www.lamoncloa.gob.es/Documents/2025/appendix-II-map-of-commitments-december.pdf	Accord net : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q85 (« Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	3	3	https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/vivienda-agenda-urbana/paginas/2025/070425-rodriguez-alquiler-turistico.aspx	Accord très fort : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q86 (« Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence… »), cette orientation reprend presque entièrement le choix proposé : +3.
87	Défense / Ukraine	La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre se prolonge.	3	3	https://www.lamoncloa.gob.es/presidente/actividades/paginas/2026/200226-sanchez-seminario-desigualdad.aspx	Accord très fort : Le gouvernement Sánchez maintient un soutien politique, financier et militaire à l’Ukraine et défend la continuité de l’aide européenne. Pour Espagne, sur Q87 (« La France devrait continuer à fournir une aide militaire et financière importante à l'Ukraine tant que son territoire reste occupé, même si la guerre… »), cette orientation reprend presque entièrement le choix proposé : +3.
88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	-2	3	https://www.lamoncloa.gob.es/presidente/intervenciones/paginas/2026/20260214-transcripcion-sanchez-seguridad-munich.aspx	Désaccord net : L’Espagne s’appuie sur la dissuasion de l’OTAN mais ne défend pas une extension autonome de la dissuasion nucléaire française comme pilier central de sa doctrine. Pour Espagne, sur Q88 (« La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
92	Numérique / mineurs	L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents.	3	3	https://www.lamoncloa.gob.es/presidente/actividades/paginas/2026/030226-sanchez-cumbre-gobiernos-dubai.aspx	Accord très fort : le vote ou la politique publique sur l'âge d'accès aux réseaux sociaux permet de distinguer interdiction stricte, autorisation parentale et régulation plus souple. Pour Espagne, sur Q92 (« L'accès aux réseaux sociaux devrait être interdit aux moins de 15 ans, même avec l'accord de leurs parents. »), cette orientation reprend presque entièrement le choix proposé : +3.
93	Numérique / intelligence artificielle	Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins performants ou plus coûteux que leurs concurrents étrangers.	2	3	https://www.lamoncloa.gob.es/consejodeministros/resumenes/Documents/2026/240226-soberania-digital.pdf	Accord net : Le gouvernement Sánchez renforce services publics et protection sociale, mais santé, éducation et dépendance continuent aussi de faire intervenir des opérateurs privés encadrés. Pour Espagne, sur Q93 (« Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
