qid	theme	question	score	confidence	source	justification
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN met l’accent sur l’identité, l’assimilation, l’autorité et la transmission, tout en revendiquant les libertés publiques et en contestant les dispositifs qu’il estime restreindre excessivement la liberté d’expression. Pour RN, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), cette orientation reprend presque entièrement le choix proposé : +3.
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), cette orientation reprend presque entièrement le choix proposé : +3.
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	-2	2	https://rassemblementnational.fr/livrets-thematiques	Désaccord net : le RN présente l’immigration comme une charge ou une pression sur les équilibres économiques et sociaux et rejette l’idée d’y recourir davantage pour répondre aux besoins de main-d’œuvre, sans nier tout bénéfice économique possible.
22	Immigration / droits sociaux	Un étranger installé légalement en France depuis de nombreuses années devrait, à situation économique comparable, bénéficier des mêmes prestations sociales et du même accès au logement social qu’un citoyen français, sans priorité fondée sur la nationalité.	-3	3	https://rassemblementnational.fr/livrets-thematiques	Le RN défend explicitement la préférence nationale pour certaines prestations et l’accès au logement social ; cela contredit directement l’absence de priorité fondée sur la nationalité.
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), cette orientation reprend presque entièrement le choix proposé : +3.
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), cette orientation reprend presque entièrement le choix proposé : +3.
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	-3	2	https://rassemblementnational.fr/22-mesures	Désaccord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle contredit presque entièrement le choix proposé : -3.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut rétablir les peines planchers, supprimer de nombreux aménagements de peine, accroître fortement les places de prison et instituer une présomption de légitime défense pour les forces de l’ordre. Pour RN, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), cette orientation reprend presque entièrement le choix proposé : +3.
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut rétablir les peines planchers, supprimer de nombreux aménagements de peine, accroître fortement les places de prison et instituer une présomption de légitime défense pour les forces de l’ordre. Pour RN, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), cette orientation reprend presque entièrement le choix proposé : +3.
30	Agriculture / commerce	La France devrait pouvoir interdire l’importation de produits agricoles fabriqués selon des normes qu’elle interdit à ses propres agriculteurs, même si cela faisait disparaître des rayons les produits alimentaires les moins chers.	3	3	https://www.assemblee-nationale.fr/dyn/17/scrutins/685	Accord fort : le RN a massivement soutenu la résolution imposant aux importations agricoles des normes de production équivalentes et combat les accords commerciaux qu’il juge responsables d’une concurrence déloyale envers les agriculteurs français.
32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	0	2	https://rassemblementnational.fr/22-mesures	Position intermédiaire : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
34	Economie	Une partie des cotisations sociales sur les salaires devrait être remplacée par une hausse de la TVA afin d’augmenter les salaires nets et de réduire le coût du travail, même si cela augmente le prix des biens et services consommés	-1	1	https://rassemblementnational.fr/conferences-de-presse/pouvoir-achat-conference-de-presse-de-marine-le-pen	Le RN privilégie historiquement la baisse de TVA sur l’énergie et les produits essentiels et met fortement l’accent sur le pouvoir d’achat. Cela rend une hausse de TVA plutôt contraire à sa ligne, mais aucune position récente exacte sur la TVA sociale n’a été trouvée : -1.
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	1	1	https://rassemblementnational.fr/22-mesures	Accord modéré : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle incline dans ce sens sans adopter toute la proposition : +1.
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	-1	2	https://rassemblementnational.fr/22-mesures	Réserve modérée : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN privilégie le nucléaire, refuse plusieurs contraintes écologiques sur les ménages et l’industrie et veut protéger l’agriculture française contre des importations produites sous des normes moins exigeantes. Pour RN, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN défend une souveraineté nationale forte, veut reprendre le contrôle de plusieurs politiques aujourd’hui européennes et refuse une évolution fédérale de l’Union. Pour RN, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN défend une souveraineté nationale forte, veut reprendre le contrôle de plusieurs politiques aujourd’hui européennes et refuse une évolution fédérale de l’Union. Pour RN, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), cette orientation reprend presque entièrement le choix proposé : +3.
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	1	2	https://rassemblementnational.fr/22-mesures	Accord modéré : Le RN défend une souveraineté nationale forte, veut reprendre le contrôle de plusieurs politiques aujourd’hui européennes et refuse une évolution fédérale de l’Union. Pour RN, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), elle incline dans ce sens sans adopter toute la proposition : +1.
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN défend une souveraineté nationale forte, veut reprendre le contrôle de plusieurs politiques aujourd’hui européennes et refuse une évolution fédérale de l’Union. Pour RN, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	3	3	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN défend une souveraineté nationale forte, veut reprendre le contrôle de plusieurs politiques aujourd’hui européennes et refuse une évolution fédérale de l’Union. Pour RN, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), cette orientation reprend presque entièrement le choix proposé : +3.
43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	2	2	https://rassemblementnational.fr/22-mesures	Accord net : Le RN veut baisser plusieurs impôts et taxes pour les ménages et entreprises, supprimer l’IFI au profit d’un impôt sur la fortune financière et réduire les droits de succession pour les familles modestes et moyennes. Pour RN, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-2	2	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN veut baisser plusieurs impôts et taxes pour les ménages et entreprises, supprimer l’IFI au profit d’un impôt sur la fortune financière et réduire les droits de succession pour les familles modestes et moyennes. Pour RN, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	-1	2	https://rassemblementnational.fr/22-mesures	Réserve modérée : Le RN veut baisser plusieurs impôts et taxes pour les ménages et entreprises, supprimer l’IFI au profit d’un impôt sur la fortune financière et réduire les droits de succession pour les familles modestes et moyennes. Pour RN, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN combine baisse d’impôts et soutien aux entreprises avec intervention publique, patriotisme économique, renationalisation des autoroutes et fonds souverain ; sa ligne n’est donc ni libérale pure ni étatiste pure. Pour RN, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), cette orientation reprend presque entièrement le choix proposé : +3.
47	Outre-mer / vie chère	L’État devrait garantir que les produits essentiels ne coûtent pas beaucoup plus cher dans les DOM/TOM que dans l’Hexagone, quitte à subventionner durablement leur transport ou leur prix avec l’argent public national.	2	3	https://www.assemblee-nationale.fr/dyn/17/amendements/AMANR5L17PO59048B1906P2D1N002166	Le RN a proposé une continuité territoriale économique pour le fret et des crédits supplémentaires afin de faire baisser les prix des biens essentiels outre-mer : accord net, complété par des solutions fiscales et concurrentielles.
48	Travail / chômage	Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou travailleurs en contrats précaires.	-1	1	https://rassemblementnational.fr/22-mesures	Réserve modérée : Le RN combine baisse d’impôts et soutien aux entreprises avec intervention publique, patriotisme économique, renationalisation des autoroutes et fonds souverain ; sa ligne n’est donc ni libérale pure ni étatiste pure. Pour RN, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
49	Retraites	Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de transition coûteuse.	0	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Position intermédiaire : le RN s'est ouvert à des mécanismes complémentaires de capitalisation, mais n'a pas adopté une réforme générale et stabilisée faisant de la combinaison répartition-capitalisation le cœur de son système de retraite.
50	Retraites	L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale.	-2	1	https://rassemblementnational.fr/22-mesures	Désaccord net : Le RN combine baisse d’impôts et soutien aux entreprises avec intervention publique, patriotisme économique, renationalisation des autoroutes et fonds souverain ; sa ligne n’est donc ni libérale pure ni étatiste pure. Pour RN, sur Q50 (« L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	2	2	https://rassemblementnational.fr/22-mesures	Accord net : Le RN combine baisse d’impôts et soutien aux entreprises avec intervention publique, patriotisme économique, renationalisation des autoroutes et fonds souverain ; sa ligne n’est donc ni libérale pure ni étatiste pure. Pour RN, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	2	2	https://rassemblementnational.fr/22-mesures	Accord net : Le RN combine baisse d’impôts et soutien aux entreprises avec intervention publique, patriotisme économique, renationalisation des autoroutes et fonds souverain ; sa ligne n’est donc ni libérale pure ni étatiste pure. Pour RN, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	2	1	https://rassemblementnational.fr/22-mesures	Accord net : Le RN combine baisse d’impôts et soutien aux entreprises avec intervention publique, patriotisme économique, renationalisation des autoroutes et fonds souverain ; sa ligne n’est donc ni libérale pure ni étatiste pure. Pour RN, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	2	2	https://rassemblementnational.fr/documents/202406-programme.pdf	Accord net : le RN défend une simplification substantielle des normes et accepte le recul de certaines contraintes réglementaires, y compris dans des domaines environnementaux, au nom de la compétitivité et de la souveraineté économique.
56	Immigration / régularisation	Un étranger en situation irrégulière qui travaille de façon stable en France depuis plusieurs années et n’a commis aucun délit devrait pouvoir être régularisé, même s’il est entré ou est resté sur le territoire sans autorisation.	-3	3	https://questions.assemblee-nationale.fr/q16/16-1324QG.htm	Désaccord fort : le RN dénonce explicitement la régularisation des étrangers en situation irrégulière par les métiers en tension comme une prime à l’irrégularité et un facteur d’appel d’air ; il est donc clairement opposé au principe posé.
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), cette orientation reprend presque entièrement le choix proposé : +3.
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	1	2	https://rassemblementnational.fr/22-mesures	Accord modéré : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle incline dans ce sens sans adopter toute la proposition : +1.
59	Immigration / assimilation	Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste pas particulièrement d'attachement à la France.	-3	2	https://rassemblementnational.fr/22-mesures	Désaccord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q59 (« Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste… »), elle contredit presque entièrement le choix proposé : -3.
60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	3	2	https://rassemblementnational.fr/22-mesures	Accord très fort : Le RN veut mettre fin au regroupement familial et au droit du sol, réserver certaines aides aux Français ou aux étrangers ayant travaillé cinq ans, expulser les étrangers délinquants et limiter la naturalisation au mérite et à l’assimilation. Pour RN, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), cette orientation reprend presque entièrement le choix proposé : +3.
