qid	theme	question	score	confidence	source	justification
13	État	Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics obligatoires.	2	1	https://programme.ericzemmour.fr/	Accord net : Reconquête défend l’initiative privée, la baisse des normes et des prélèvements et la compétitivité, tout en assumant une intervention de l’État pour la souveraineté industrielle, énergétique et stratégique. Pour Reconquête, sur Q13 (« Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	-2	3	https://programme.ericzemmour.fr/	Désaccord net : Reconquête place l’identité, les libertés, la transmission culturelle, l’instruction et l’indépendance parmi ses priorités et adopte une ligne nettement conservatrice sur les questions de société et d’assimilation. Pour Reconquête, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-2	1	https://programme.ericzemmour.fr/	Désaccord net : Reconquête place l’identité, les libertés, la transmission culturelle, l’instruction et l’indépendance parmi ses priorités et adopte une ligne nettement conservatrice sur les questions de société et d’assimilation. Pour Reconquête, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	-2	2	https://programme.ericzemmour.fr/	Désaccord net : Reconquête place l’identité, les libertés, la transmission culturelle, l’instruction et l’indépendance parmi ses priorités et adopte une ligne nettement conservatrice sur les questions de société et d’assimilation. Pour Reconquête, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	3	3	https://programme.ericzemmour.fr/	Accord très fort : Reconquête place l’identité, les libertés, la transmission culturelle, l’instruction et l’indépendance parmi ses priorités et adopte une ligne nettement conservatrice sur les questions de société et d’assimilation. Pour Reconquête, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), cette orientation reprend presque entièrement le choix proposé : +3.
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	3	2	https://programme.ericzemmour.fr/immigration	Accord très fort : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), cette orientation reprend presque entièrement le choix proposé : +3.
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	-2	2	https://programme.ericzemmour.fr/immigration	Désaccord net : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	3	3	https://programme.ericzemmour.fr/immigration	Accord très fort : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), cette orientation reprend presque entièrement le choix proposé : +3.
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	2	https://programme.ericzemmour.fr/immigration	Accord très fort : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	3	3	https://programme.ericzemmour.fr/immigration	Accord très fort : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), cette orientation reprend presque entièrement le choix proposé : +3.
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	-3	2	https://programme.ericzemmour.fr/immigration	Désaccord très fort : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle contredit presque entièrement le choix proposé : -3.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	3	2	https://programme.ericzemmour.fr/securite	Accord très fort : Reconquête défend une ligne de forte fermeté pénale, davantage d’autorité pour les forces de l’ordre et une politique de sécurité centrée sur la sanction et la lutte contre la récidive. Pour Reconquête, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), cette orientation reprend presque entièrement le choix proposé : +3.
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	3	2	https://programme.ericzemmour.fr/securite	Accord très fort : Reconquête défend une ligne de forte fermeté pénale, davantage d’autorité pour les forces de l’ordre et une politique de sécurité centrée sur la sanction et la lutte contre la récidive. Pour Reconquête, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), cette orientation reprend presque entièrement le choix proposé : +3.
32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	0	2	https://programme.ericzemmour.fr/environnement	Position intermédiaire : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	-2	2	https://programme.ericzemmour.fr/environnement	Désaccord net : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
35	Écologie	Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions.	2	1	https://programme.ericzemmour.fr/environnement	Accord net : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	-1	2	https://programme.ericzemmour.fr/environnement	Réserve modérée : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	-2	1	https://programme.ericzemmour.fr/environnement	Désaccord net : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
38	Europe	La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique.	-2	2	https://programme.ericzemmour.fr/europe	Désaccord net : Reconquête défend la primauté de la souveraineté française sur les institutions supranationales et refuse une intégration européenne qui réduirait la capacité nationale de décider. Pour Reconquête, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	3	2	https://programme.ericzemmour.fr/europe	Accord très fort : Reconquête défend la primauté de la souveraineté française sur les institutions supranationales et refuse une intégration européenne qui réduirait la capacité nationale de décider. Pour Reconquête, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), cette orientation reprend presque entièrement le choix proposé : +3.
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	1	2	https://programme.ericzemmour.fr/europe	Accord modéré : Reconquête défend la primauté de la souveraineté française sur les institutions supranationales et refuse une intégration européenne qui réduirait la capacité nationale de décider. Pour Reconquête, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), elle incline dans ce sens sans adopter toute la proposition : +1.
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	-2	2	https://programme.ericzemmour.fr/europe	Désaccord net : Reconquête défend la primauté de la souveraineté française sur les institutions supranationales et refuse une intégration européenne qui réduirait la capacité nationale de décider. Pour Reconquête, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	3	2	https://programme.ericzemmour.fr/europe	Accord très fort : Reconquête défend la primauté de la souveraineté française sur les institutions supranationales et refuse une intégration européenne qui réduirait la capacité nationale de décider. Pour Reconquête, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), cette orientation reprend presque entièrement le choix proposé : +3.
43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	2	2	https://programme.ericzemmour.fr/	Accord net : Le programme d’Éric Zemmour défend une baisse marquée des impôts et charges sur les travailleurs et les entreprises, la réduction de la dépense publique et une politique favorable au travail, à l’industrie et à la propriété. Pour Reconquête, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-3	2	https://programme.ericzemmour.fr/	Désaccord très fort : Le programme d’Éric Zemmour défend une baisse marquée des impôts et charges sur les travailleurs et les entreprises, la réduction de la dépense publique et une politique favorable au travail, à l’industrie et à la propriété. Pour Reconquête, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle contredit presque entièrement le choix proposé : -3.
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	2	https://programme.ericzemmour.fr/	Accord net : Reconquête défend l’initiative privée, la baisse des normes et des prélèvements et la compétitivité, tout en assumant une intervention de l’État pour la souveraineté industrielle, énergétique et stratégique. Pour Reconquête, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
48	Travail / chômage	Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou travailleurs en contrats précaires.	2	1	https://programme.ericzemmour.fr/	Accord net : Reconquête défend l’initiative privée, la baisse des normes et des prélèvements et la compétitivité, tout en assumant une intervention de l’État pour la souveraineté industrielle, énergétique et stratégique. Pour Reconquête, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
49	Retraites	Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de transition coûteuse.	2	2	https://programme.ericzemmour.fr/	Accord net : Reconquête défend l’initiative privée, la baisse des normes et des prélèvements et la compétitivité, tout en assumant une intervention de l’État pour la souveraineté industrielle, énergétique et stratégique. Pour Reconquête, sur Q49 (« Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	2	2	https://programme.ericzemmour.fr/	Accord net : Reconquête défend l’initiative privée, la baisse des normes et des prélèvements et la compétitivité, tout en assumant une intervention de l’État pour la souveraineté industrielle, énergétique et stratégique. Pour Reconquête, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	0	2	https://programme.ericzemmour.fr/	Position intermédiaire : Reconquête défend l’initiative privée, la baisse des normes et des prélèvements et la compétitivité, tout en assumant une intervention de l’État pour la souveraineté industrielle, énergétique et stratégique. Pour Reconquête, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	0	1	https://programme.ericzemmour.fr/	Position intermédiaire : Reconquête défend l’initiative privée, la baisse des normes et des prélèvements et la compétitivité, tout en assumant une intervention de l’État pour la souveraineté industrielle, énergétique et stratégique. Pour Reconquête, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	3	2	https://programme.ericzemmour.fr/	Accord très fort : Reconquête défend l’initiative privée, la baisse des normes et des prélèvements et la compétitivité, tout en assumant une intervention de l’État pour la souveraineté industrielle, énergétique et stratégique. Pour Reconquête, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), cette orientation reprend presque entièrement le choix proposé : +3.
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	3	2	https://programme.ericzemmour.fr/immigration	Accord très fort : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), cette orientation reprend presque entièrement le choix proposé : +3.
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	2	1	https://programme.ericzemmour.fr/immigration	Accord net : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.
59	Immigration / assimilation	Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste pas particulièrement d'attachement à la France.	-3	2	https://programme.ericzemmour.fr/immigration	Désaccord très fort : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q59 (« Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste… »), elle contredit presque entièrement le choix proposé : -3.
60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	3	2	https://programme.ericzemmour.fr/immigration	Accord très fort : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), cette orientation reprend presque entièrement le choix proposé : +3.
61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	-2	2	https://programme.ericzemmour.fr/immigration	Désaccord net : Le programme d’Éric Zemmour veut réduire très fortement l’immigration, durcir le séjour et la nationalité, privilégier l’assimilation et expulser plus systématiquement les étrangers en situation irrégulière ou délinquants. Pour Reconquête, sur Q61 (« Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	3	2	https://programme.ericzemmour.fr/securite	Accord très fort : Reconquête défend une ligne de forte fermeté pénale, davantage d’autorité pour les forces de l’ordre et une politique de sécurité centrée sur la sanction et la lutte contre la récidive. Pour Reconquête, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), cette orientation reprend presque entièrement le choix proposé : +3.
64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	3	1	https://programme.ericzemmour.fr/	Accord très fort : Reconquête place l’identité, les libertés, la transmission culturelle, l’instruction et l’indépendance parmi ses priorités et adopte une ligne nettement conservatrice sur les questions de société et d’assimilation. Pour Reconquête, sur Q64 (« Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être… »), cette orientation reprend presque entièrement le choix proposé : +3.
67	Écologie	Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de compenser ces derniers par des aides ciblées.	-1	2	https://programme.ericzemmour.fr/environnement	Réserve modérée : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q67 (« Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.
68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	-3	2	https://programme.ericzemmour.fr/environnement	Désaccord très fort : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q68 (« La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules. »), elle contredit presque entièrement le choix proposé : -3.
69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	3	2	https://programme.ericzemmour.fr/environnement	Accord très fort : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q69 (« Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables. »), cette orientation reprend presque entièrement le choix proposé : +3.
71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	-2	1	https://programme.ericzemmour.fr/environnement	Désaccord net : Reconquête privilégie le nucléaire, la souveraineté énergétique, la technologie et une écologie non punitive, et s’oppose à plusieurs restrictions qu’il estime pénaliser les automobilistes, l’agriculture ou l’industrie. Pour Reconquête, sur Q71 (« Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.
