qid	theme	question	score	confidence	current_source	current_justification	old_source	old_justification
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	3	2	https://www.unenouvelleenergie.fr/decouvrir-notre-parti/notre-credo/	Accord très fort : Nouvelle Énergie place la liberté individuelle, la responsabilité, le mérite et l’universalisme républicain au centre de son projet, tout en rejetant les courants identitaires qu’elle qualifie de racialistes ou wokistes. Pour Nouvelle Énergie, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur social / société.
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	1	2	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord modéré : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
25	Immigration	Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays.	3	2	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	-2	2	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Désaccord net : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.unenouvelleenergie.fr/notre-programme/	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	2	2	https://www.unenouvelleenergie.fr/notre-programme/securite/	Accord net : Nouvelle Énergie veut davantage de forces sur le terrain, de vidéoprotection et d’outils technologiques, plus de pouvoirs locaux de police et une réponse pénale ferme, tout en rejetant un autoritarisme bureaucratique. Pour Nouvelle Énergie, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	2	2	https://www.unenouvelleenergie.fr/notre-programme/securite/	Accord net : Nouvelle Énergie veut davantage de forces sur le terrain, de vidéoprotection et d’outils technologiques, plus de pouvoirs locaux de police et une réponse pénale ferme, tout en rejetant un autoritarisme bureaucratique. Pour Nouvelle Énergie, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
32	Écologie	La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme.	0	2	https://www.unenouvelleenergie.fr/notre-programme/generer-un-renouveau-civique/	Position intermédiaire : Nouvelle Énergie rejette la décroissance et l’écologie punitive, veut tarifer la pollution par un prix du carbone redistribué, protéger la compétitivité et miser sur le nucléaire, la science et l’innovation. Pour Nouvelle Énergie, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.unenouvelleenergie.fr/notre-programme/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	0	2	https://www.unenouvelleenergie.fr/notre-programme/generer-un-renouveau-civique/	Position intermédiaire : Nouvelle Énergie rejette la décroissance et l’écologie punitive, veut tarifer la pollution par un prix du carbone redistribué, protéger la compétitivité et miser sur le nucléaire, la science et l’innovation. Pour Nouvelle Énergie, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.unenouvelleenergie.fr/notre-programme/	Position équilibrée ou non tranchée : codage cohérent avec la ligne programmatique générale du parti sur écologie.
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	0	1	https://www.unenouvelleenergie.fr/notre-programme/generer-un-renouveau-civique/	Position intermédiaire : Nouvelle Énergie rejette la décroissance et l’écologie punitive, veut tarifer la pollution par un prix du carbone redistribué, protéger la compétitivité et miser sur le nucléaire, la science et l’innovation. Pour Nouvelle Énergie, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.unenouvelleenergie.fr/notre-programme/	Position équilibrée ou non tranchée : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
39	Europe	La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie veut utiliser l’Europe comme levier de puissance tout en combattant son fonctionnement technocratique et en maintenant la souveraineté et l’indépendance françaises. Pour Nouvelle Énergie, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie veut utiliser l’Europe comme levier de puissance tout en combattant son fonctionnement technocratique et en maintenant la souveraineté et l’indépendance françaises. Pour Nouvelle Énergie, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
42	Europe	En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie veut utiliser l’Europe comme levier de puissance tout en combattant son fonctionnement technocratique et en maintenant la souveraineté et l’indépendance françaises. Pour Nouvelle Énergie, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	3	2	https://www.unenouvelleenergie.fr/notre-programme/reussir-une-nouvelle-ambition-francaise/	Accord très fort : Nouvelle Énergie veut réduire fortement les charges sur le capital et le travail, les impôts de production et les rigidités du droit du travail, tout en privilégiant l’investissement, le mérite et la prise de risque. Pour Nouvelle Énergie, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-3	2	https://www.unenouvelleenergie.fr/notre-programme/reussir-une-nouvelle-ambition-francaise/	Désaccord très fort : Nouvelle Énergie veut réduire fortement les charges sur le capital et le travail, les impôts de production et les rigidités du droit du travail, tout en privilégiant l’investissement, le mérite et la prise de risque. Pour Nouvelle Énergie, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle contredit presque entièrement le choix proposé : -3.	https://www.unenouvelleenergie.fr/notre-programme/	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	2	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord net : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
53	État / entreprises	Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations de ses dirigeants tant que l'aide n'est pas remboursée.	1	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur état / entreprises.
54	État / entreprises	L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme.	1	2	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.unenouvelleenergie.fr/notre-programme/	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
55	État / entreprises	Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales deviennent moins strictes.	3	3	https://www.unenouvelleenergie.fr/notre-programme/	Accord très fort : Nouvelle Énergie revendique une doctrine ordo-libérale fondée sur la liberté et la responsabilité individuelles, un État recentré sur ses missions essentielles et une confiance prioritaire dans l’initiative privée. Pour Nouvelle Énergie, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
57	Immigration / assimilation	L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
58	Immigration / assimilation	La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
60	Immigration / assimilation	La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas s'intégrer culturellement à la société française.	3	3	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord très fort : Nouvelle Énergie veut réduire fortement les titres de séjour, privilégier les profils qualifiés, renforcer les tests d’intégration et d’assimilation, limiter le droit du sol et durcir l’accès aux prestations. Pour Nouvelle Énergie, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.unenouvelleenergie.fr/notre-programme/immigration/	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
