qid	theme	score	confidence	current_source	current_justification	old_source	old_justification
20	Immigration	0	2	https://www.mouvementdemocrate.fr/node/2315	Position intermédiaire : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.mouvementdemocrate.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
21	Immigration	2	2	https://www.mouvementdemocrate.fr/node/2315	Accord net : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
22	Immigration / droits sociaux	2	2	https://www.mouvementdemocrate.fr/node/2315	Accord net : accord net. Pour MoDem, sur Q22 (« Un étranger installé légalement en France depuis de nombreuses années devrait, à situation économique comparable, bénéficier des mêmes prestations… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Le MoDem accepte des conditions de résidence et d’intégration, mais ne défend pas une préférence nationale permanente une fois l’installation durable acquise : accord net.
23	Immigration	0	2	https://www.mouvementdemocrate.fr/node/2315	Position intermédiaire : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.mouvementdemocrate.fr/	Position équilibrée ou non tranchée : codage cohérent avec la ligne programmatique générale du parti sur immigration.
24	Immigration	2	2	https://www.mouvementdemocrate.fr/node/2315	Accord net : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
26	Immigration	1	2	https://www.mouvementdemocrate.fr/node/2315	Accord modéré : Le MoDem défend une approche migratoire pragmatique combinant coopération avec les pays d’origine, harmonisation européenne de l’asile, conditions d’accueil et aide au développement plutôt qu’une logique d’ouverture ou de fermeture absolue. Pour MoDem, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur immigration.
27	Sécurité / justice	0	2	https://www.mouvementdemocrate.fr/programme/democratie-et-citoyennete-2424	Position intermédiaire : Le MoDem privilégie l’équilibre entre efficacité de l’action publique, libertés fondamentales et contrôle démocratique, ce qui le conduit généralement à des positions de sécurité plus modérées que les partis répressifs. Pour MoDem, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.mouvementdemocrate.fr/	Position équilibrée ou non tranchée : codage cohérent avec la ligne programmatique générale du parti sur sécurité / justice.
28	Sécurité / justice	2	2	https://www.mouvementdemocrate.fr/programme/democratie-et-citoyennete-2424	Accord net : Le MoDem privilégie l’équilibre entre efficacité de l’action publique, libertés fondamentales et contrôle démocratique, ce qui le conduit généralement à des positions de sécurité plus modérées que les partis répressifs. Pour MoDem, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
29	Sécurité / justice	1	2	https://www.mouvementdemocrate.fr/programme/democratie-et-citoyennete-2424	Accord modéré : Le MoDem privilégie l’équilibre entre efficacité de l’action publique, libertés fondamentales et contrôle démocratique, ce qui le conduit généralement à des positions de sécurité plus modérées que les partis répressifs. Pour MoDem, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
32	Écologie	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord net : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/vers-une-transition-ecologique-solidaire-7925	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
33	Écologie	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord modéré : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/vers-une-transition-ecologique-solidaire-7925	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur écologie.
35	Écologie	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord modéré : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/vers-une-transition-ecologique-solidaire-7925	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
36	Écologie	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord net : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/vers-une-transition-ecologique-solidaire-7925	Accord net : codage cohérent avec la ligne programmatique générale du parti sur écologie.
37	Écologie	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2436	Accord net : Le MoDem veut diviser fortement les émissions, utiliser une taxe carbone modulée, mettre fin à plusieurs exonérations et combiner incitations économiques, investissement et normes environnementales. Pour MoDem, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/vers-une-transition-ecologique-solidaire-7925	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
38	Europe	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2317	Accord net : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
39	Europe	-2	2	https://www.mouvementdemocrate.fr/programme/propositions-2317	Désaccord net : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.mouvementdemocrate.fr/	Désaccord net : codage cohérent avec la ligne programmatique générale du parti sur europe.
40	Europe	3	2	https://www.mouvementdemocrate.fr/programme/propositions-2317	Accord très fort : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.mouvementdemocrate.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
41	Europe	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2317	Accord net : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/	Accord net : codage cohérent avec la ligne programmatique générale du parti sur europe.
42	Europe	-2	2	https://www.mouvementdemocrate.fr/programme/propositions-2317	Désaccord net : Le MoDem propose une Constitution européenne, des recettes communes, une politique étrangère et de défense commune et un président de l’Union élu, ce qui traduit une orientation nettement intégrationniste. Pour MoDem, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.mouvementdemocrate.fr/	Désaccord net : codage cohérent avec la ligne programmatique générale du parti sur europe.
43	Fiscalité / patrimoine	0	2	https://www.mouvementdemocrate.fr/programme/propositions-2441	Position intermédiaire : Le MoDem propose une fiscalité des personnes plus progressive, notamment par la fusion de la CSG et de l’impôt sur le revenu, tout en recherchant l’efficacité de la dépense publique et l’équilibre des finances. Pour MoDem, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
44	Fiscalité / patrimoine	0	2	https://www.mouvementdemocrate.fr/programme/propositions-2441	Position intermédiaire : Le MoDem propose une fiscalité des personnes plus progressive, notamment par la fusion de la CSG et de l’impôt sur le revenu, tout en recherchant l’efficacité de la dépense publique et l’équilibre des finances. Pour MoDem, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Position équilibrée ou non tranchée : codage cohérent avec la ligne programmatique générale du parti sur fiscalité / patrimoine.
45	Fiscalité / patrimoine	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2441	Accord modéré : Le MoDem propose une fiscalité des personnes plus progressive, notamment par la fusion de la CSG et de l’impôt sur le revenu, tout en recherchant l’efficacité de la dépense publique et l’équilibre des finances. Pour MoDem, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur fiscalité / patrimoine.
46	Travail / chômage	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur travail / chômage.
47	Outre-mer / vie chère	1	3	https://questions.assemblee-nationale.fr/dyn/17/comptes-rendus/seance/session-ordinaire-de-2025-2026/troisieme-seance-du-jeudi-11-decembre-2025	Accord modéré : accord modéré. Pour MoDem, sur Q47 (« L’État devrait garantir que les produits essentiels ne coûtent pas beaucoup plus cher dans les DOM/TOM que dans l’Hexagone, quitte à subventionner… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://questions.assemblee-nationale.fr/dyn/17/comptes-rendus/seance/session-ordinaire-de-2025-2026/troisieme-seance-du-jeudi-11-decembre-2025	Le MoDem reconnaît la nécessité de réduire durablement les surcoûts ultramarins, mais insiste sur le chiffrage et la soutenabilité des mécanismes de compensation publique : accord modéré.
48	Travail / chômage	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
49	Retraites	0	2	https://www.mouvementdemocrate.fr/programme/propositions-2445	Position intermédiaire : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q49 (« Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de… »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Position équilibrée ou non tranchée : codage cohérent avec la ligne programmatique générale du parti sur retraites.
50	Retraites	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q50 (« L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
51	Protection sociale	1	2	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur protection sociale.
53	État / entreprises	2	2	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord net : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord net : codage cohérent avec la ligne programmatique générale du parti sur état / entreprises.
54	État / entreprises	1	1	https://www.mouvementdemocrate.fr/programme/propositions-2445	Accord modéré : Le MoDem veut réformer l’État, réduire les doublons administratifs et faire davantage confiance aux collectivités, aux entreprises et aux initiatives locales, sans remettre en cause le principe de services publics étendus. Pour MoDem, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.mouvementdemocrate.fr/actualites/marc-fesneau-un-chemin-vers-un-cap-collectif-et-vers-jose-le-mot-une-esperance-video	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
