qid	theme	score	confidence	current_source	current_justification	old_source	old_justification
13	État	-3	2	https://www.pcf.fr/le_programme	Désaccord très fort : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q13 (« Les citoyens devraient avoir davantage de liberté pour choisir eux-mêmes comment utiliser leur argent plutôt que de passer par des systèmes publics… »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Désaccord fort : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
14	Social / société	2	2	https://www.pcf.fr/pacte_2025_republique	Accord net : Le PCF lie son projet républicain à l’égalité des droits, à la lutte contre les discriminations et à l’émancipation sociale, tout en défendant un cadre commun laïque. Pour PCF, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Accord net : codage cohérent avec la ligne programmatique générale du parti sur social / société.
15	Démocratie	-3	3	https://www.pcf.fr/mobilisation_pour_gagner_avancees_doit_amplifier	Désaccord très fort : désaccord maximal avec la proposition. Position officielle explicite. Pour PCF, sur Q15 (« Un gouvernement devrait pouvoir faire adopter le budget sans vote de l’Assemblée nationale lorsqu’aucune majorité stable ne se dégage, afin d’éviter un… »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/mobilisation_pour_gagner_avancees_doit_amplifier	Le PCF demande de ne pas recourir au 49.3 et défend sa suppression : désaccord maximal avec la proposition. Position officielle explicite.
16	Social / société	1	2	https://www.pcf.fr/pacte_2025_republique	Accord modéré : Le PCF lie son projet républicain à l’égalité des droits, à la lutte contre les discriminations et à l’émancipation sociale, tout en défendant un cadre commun laïque. Pour PCF, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
17	Social / société	2	2	https://www.pcf.fr/pacte_2025_republique	Accord net : Le PCF lie son projet républicain à l’égalité des droits, à la lutte contre les discriminations et à l’émancipation sociale, tout en défendant un cadre commun laïque. Pour PCF, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Accord net : codage cohérent avec la ligne programmatique générale du parti sur social / société.
19	Social / société	0	2	https://www.pcf.fr/pacte_2025_republique	Position intermédiaire : Le PCF lie son projet républicain à l’égalité des droits, à la lutte contre les discriminations et à l’émancipation sociale, tout en défendant un cadre commun laïque. Pour PCF, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Position équilibrée ou non tranchée : codage cohérent avec la ligne programmatique générale du parti sur social / société.
20	Immigration	-3	3	https://www.pcf.fr/pacte_2025_republique	Désaccord très fort : Le PCF défend la régularisation des travailleurs sans papiers, l’égalité des droits et l’intégration par le travail, les services publics et l’apprentissage de la langue plutôt qu’une politique de préférence nationale. Pour PCF, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Désaccord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
22	Immigration / droits sociaux	3	3	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Accord très fort : Le PCF défend l’égalité des droits sociaux des immigrés et combat la préférence nationale ; la nouvelle formulation correspond directement à cette ligne.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Le PCF défend l’égalité des droits sociaux des immigrés et combat la préférence nationale ; la nouvelle formulation correspond directement à cette ligne.
23	Immigration	-2	2	https://www.pcf.fr/pacte_2025_republique	Désaccord net : Le PCF défend la régularisation des travailleurs sans papiers, l’égalité des droits et l’intégration par le travail, les services publics et l’apprentissage de la langue plutôt qu’une politique de préférence nationale. Pour PCF, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
25	Immigration	-2	2	https://www.pcf.fr/pacte_2025_republique	Désaccord net : Le PCF défend la régularisation des travailleurs sans papiers, l’égalité des droits et l’intégration par le travail, les services publics et l’apprentissage de la langue plutôt qu’une politique de préférence nationale. Pour PCF, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
26	Immigration	3	3	https://www.pcf.fr/pacte_2025_republique	Accord très fort : Le PCF défend la régularisation des travailleurs sans papiers, l’égalité des droits et l’intégration par le travail, les services publics et l’apprentissage de la langue plutôt qu’une politique de préférence nationale. Pour PCF, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
27	Sécurité / justice	-1	2	https://www.pcf.fr/pacte_2025_republique	Réserve modérée : Le PCF demande des moyens pour la justice et la sécurité de proximité mais insiste sur la prévention, les garanties de l’État de droit et le refus d’une logique principalement punitive ou de surveillance généralisée. Pour PCF, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
28	Sécurité / justice	2	2	https://www.pcf.fr/pacte_2025_republique	Accord net : Le PCF demande des moyens pour la justice et la sécurité de proximité mais insiste sur la prévention, les garanties de l’État de droit et le refus d’une logique principalement punitive ou de surveillance généralisée. Pour PCF, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Accord fort : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
29	Sécurité / justice	-2	2	https://www.pcf.fr/pacte_2025_republique	Désaccord net : Le PCF demande des moyens pour la justice et la sécurité de proximité mais insiste sur la prévention, les garanties de l’État de droit et le refus d’une logique principalement punitive ou de surveillance généralisée. Pour PCF, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
32	Écologie	2	2	https://www.pcf.fr/le_programme	Accord net : Le PCF défend une planification écologique et industrielle, de lourds investissements publics, le nucléaire avec les renouvelables et des normes environnementales compatibles avec la souveraineté productive. Pour PCF, sur Q32 (« La lutte contre le changement climatique doit rester prioritaire même lorsqu'elle réduit la croissance économique à court terme. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
33	Écologie	2	2	https://www.pcf.fr/le_programme	Accord net : Le PCF défend une planification écologique et industrielle, de lourds investissements publics, le nucléaire avec les renouvelables et des normes environnementales compatibles avec la souveraineté productive. Pour PCF, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Accord net : codage cohérent avec la ligne programmatique générale du parti sur écologie.
35	Écologie	-2	2	https://www.pcf.fr/le_programme	Désaccord net : Le PCF défend une planification écologique et industrielle, de lourds investissements publics, le nucléaire avec les renouvelables et des normes environnementales compatibles avec la souveraineté productive. Pour PCF, sur Q35 (« Les politiques écologiques devraient reposer principalement sur des mécanismes de marché comme la taxe carbone plutôt que sur des interdictions. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Désaccord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
36	Écologie	3	2	https://www.pcf.fr/le_programme	Accord très fort : Le PCF défend une planification écologique et industrielle, de lourds investissements publics, le nucléaire avec les renouvelables et des normes environnementales compatibles avec la souveraineté productive. Pour PCF, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur écologie.
37	Écologie	3	2	https://www.pcf.fr/le_programme	Accord très fort : Le PCF défend une planification écologique et industrielle, de lourds investissements publics, le nucléaire avec les renouvelables et des normes environnementales compatibles avec la souveraineté productive. Pour PCF, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Accord fort : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
39	Europe	2	2	https://www.pcf.fr/programme_du_front_populaire	Accord net : Le PCF veut réorienter profondément les politiques européennes vers le progrès social, la souveraineté populaire et la coopération, sans adhérer à une logique fédérale qui éloignerait davantage les décisions des États et des peuples. Pour PCF, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
40	Europe	0	2	https://www.pcf.fr/programme_du_front_populaire	Position intermédiaire : Le PCF veut réorienter profondément les politiques européennes vers le progrès social, la souveraineté populaire et la coopération, sans adhérer à une logique fédérale qui éloignerait davantage les décisions des États et des peuples. Pour PCF, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
41	Europe	0	2	https://www.pcf.fr/programme_du_front_populaire	Position intermédiaire : Le PCF veut réorienter profondément les politiques européennes vers le progrès social, la souveraineté populaire et la coopération, sans adhérer à une logique fédérale qui éloignerait davantage les décisions des États et des peuples. Pour PCF, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
42	Europe	3	2	https://www.pcf.fr/programme_du_front_populaire	Accord très fort : Le PCF veut réorienter profondément les politiques européennes vers le progrès social, la souveraineté populaire et la coopération, sans adhérer à une logique fédérale qui éloignerait davantage les décisions des États et des peuples. Pour PCF, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/europe_le_programme_un_argumentaire_utile_aux_militants_et_un_outil_de_campagne_efficace	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
43	Fiscalité / patrimoine	-3	3	https://www.pcf.fr/le_programme	Désaccord très fort : Le PCF défend une forte hausse des salaires, une fiscalité beaucoup plus progressive, le rétablissement et le renforcement de l’impôt sur la fortune et une contribution accrue du capital au financement collectif. Pour PCF, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/contrat_de_legislature_projet_propos_par_le_pcf	Désaccord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
44	Fiscalité / patrimoine	3	2	https://www.pcf.fr/le_programme	Accord très fort : Le PCF défend une forte hausse des salaires, une fiscalité beaucoup plus progressive, le rétablissement et le renforcement de l’impôt sur la fortune et une contribution accrue du capital au financement collectif. Pour PCF, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
45	Fiscalité / patrimoine	2	2	https://www.pcf.fr/le_programme	Accord net : Le PCF défend une forte hausse des salaires, une fiscalité beaucoup plus progressive, le rétablissement et le renforcement de l’impôt sur la fortune et une contribution accrue du capital au financement collectif. Pour PCF, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
46	Travail / chômage	-3	2	https://www.pcf.fr/le_programme	Désaccord très fort : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
47	Outre-mer / vie chère	3	3	https://www.pcf.fr/147_une_politique_volontariste_de_d_veloppement_industriel_agricole_de_l_conomie_de_la_mer_sera_impuls_e_afin_de_permettre_aux_populations_de_vivre_et_de_travailler_dans_ces_territoires	Accord très fort : accord maximal. Pour PCF, sur Q47 (« L’État devrait garantir que les produits essentiels ne coûtent pas beaucoup plus cher dans les DOM/TOM que dans l’Hexagone, quitte à subventionner… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/147_une_politique_volontariste_de_d_veloppement_industriel_agricole_de_l_conomie_de_la_mer_sera_impuls_e_afin_de_permettre_aux_populations_de_vivre_et_de_travailler_dans_ces_territoires	Le PCF défend une politique tarifaire préférentielle et la continuité territoriale pour les marchandises afin de compenser l’éloignement des outre-mer : accord maximal.
48	Travail / chômage	-2	1	https://www.pcf.fr/le_programme	Désaccord net : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Réserve : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
49	Retraites	-3	2	https://www.pcf.fr/le_programme	Désaccord très fort : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q49 (« Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de… »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
50	Retraites	-3	2	https://www.pcf.fr/le_programme	Désaccord très fort : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q50 (« L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale. »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Désaccord fort : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
51	Protection sociale	-2	2	https://www.pcf.fr/le_programme	Désaccord net : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
53	État / entreprises	3	2	https://www.pcf.fr/le_programme	Accord très fort : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur état / entreprises.
54	État / entreprises	3	3	https://www.pcf.fr/le_programme	Accord très fort : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/contrat_de_legislature_projet_propos_par_le_pcf	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
55	État / entreprises	-3	2	https://www.pcf.fr/le_programme	Désaccord très fort : Le PCF veut renforcer la propriété et la maîtrise publiques dans les secteurs stratégiques, développer les services publics, encadrer les entreprises et donner davantage de pouvoir aux salariés. Pour PCF, sur Q55 (« Il faudrait réduire fortement les normes administratives pesant sur les entreprises, même si certaines protections environnementales ou sociales… »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/feuille_de_route_confnat_pcf	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
57	Immigration / assimilation	-3	2	https://www.pcf.fr/pacte_2025_republique	Désaccord très fort : Le PCF défend la régularisation des travailleurs sans papiers, l’égalité des droits et l’intégration par le travail, les services publics et l’apprentissage de la langue plutôt qu’une politique de préférence nationale. Pour PCF, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle contredit presque entièrement le choix proposé : -3.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Désaccord fort : codage cohérent avec la ligne programmatique générale du parti sur immigration / assimilation.
58	Immigration / assimilation	-2	1	https://www.pcf.fr/pacte_2025_republique	Désaccord net : Le PCF défend la régularisation des travailleurs sans papiers, l’égalité des droits et l’intégration par le travail, les services publics et l’apprentissage de la langue plutôt qu’une politique de préférence nationale. Pour PCF, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Désaccord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
59	Immigration / assimilation	3	2	https://www.pcf.fr/pacte_2025_republique	Accord très fort : Le PCF défend la régularisation des travailleurs sans papiers, l’égalité des droits et l’intégration par le travail, les services publics et l’apprentissage de la langue plutôt qu’une politique de préférence nationale. Pour PCF, sur Q59 (« Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste… »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.pcf.fr/immigration_est_un_enjeu_de_classe	Accord fort : codage cohérent avec la ligne programmatique générale du parti sur immigration / assimilation.
