qid	theme	question	score	confidence	current_source	current_justification	old_source	old_justification
14	Social / société	La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition Tusk met l’accent sur le rétablissement de l’État de droit et des libertés, mais rassemble des partis du centre-droit à la gauche et reste partagée sur plusieurs sujets de société. Pour Pologne, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Social / société ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
16	Social / société	Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles.	-1	1	https://www.gov.pl/web/primeminister/expose	Réserve modérée : La coalition Tusk met l’accent sur le rétablissement de l’État de droit et des libertés, mais rassemble des partis du centre-droit à la gauche et reste partagée sur plusieurs sujets de société. Pour Pologne, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.pl/web/primeminister/expose	Réserve : codage fondé sur les documents officiels retenus pour le thème « Social / société ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
17	Social / société	Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition Tusk met l’accent sur le rétablissement de l’État de droit et des libertés, mais rassemble des partis du centre-droit à la gauche et reste partagée sur plusieurs sujets de société. Pour Pologne, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Social / société ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
19	Social / société	Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société.	2	1	https://www.gov.pl/web/primeminister/expose	Accord net : La coalition Tusk met l’accent sur le rétablissement de l’État de droit et des libertés, mais rassemble des partis du centre-droit à la gauche et reste partagée sur plusieurs sujets de société. Pour Pologne, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/expose	Accord net : codage fondé sur les documents officiels retenus pour le thème « Social / société ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
20	Immigration	La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année.	3	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord très fort : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : position ou mesure explicitement documentée.
21	Immigration	L'immigration économique est globalement bénéfique pour l'économie française.	2	1	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
22	Immigration / droits sociaux	Un étranger installé légalement en France depuis de nombreuses années devrait, à situation économique comparable, bénéficier des mêmes prestations sociales et du même accès au logement social qu’un citoyen français, sans priorité fondée sur la nationalité.	2	3	https://www.gov.pl/web/family/social-assistance-principles	Accord net : +2. Pour Pologne, sur Q22 (« Un étranger installé légalement en France depuis de nombreuses années devrait, à situation économique comparable, bénéficier des mêmes prestations… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/family/social-assistance-principles	Les règles polonaises ouvrent l’aide sociale notamment aux titulaires d’un permis permanent ou de résident UE de longue durée, ce qui contredit une préférence durable aux seuls citoyens : +2.
23	Immigration	L'accès à la nationalité française devrait être rendu plus exigeant.	2	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord net : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : position ou mesure explicitement documentée.
24	Immigration	La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves.	3	3	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord très fort : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Accord fort : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : position ou mesure explicitement documentée.
26	Immigration	La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique.	0	1	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Position intermédiaire : Le gouvernement Tusk a fortement durci sa politique face à l’immigration irrégulière et à la frontière biélorusse, tout en conservant immigration de travail et exigences d’intégration. Pour Pologne, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.gov.pl/web/primeminister/taking-back-control-ensuring-security	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Immigration ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
27	Sécurité / justice	Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale.	2	1	https://www.gov.pl/web/primeminister/expose	Accord net : Le gouvernement Tusk donne une priorité élevée à la sécurité, à la défense, à la police et au contrôle des frontières dans un cadre démocratique et européen. Pour Pologne, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/expose	Accord net : codage fondé sur les documents officiels retenus pour le thème « Sécurité / justice ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
28	Sécurité / justice	Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : Le gouvernement Tusk donne une priorité élevée à la sécurité, à la défense, à la police et au contrôle des frontières dans un cadre démocratique et européen. Pour Pologne, sur Q28 (« Il vaut mieux investir dans la prévention et la réinsertion que dans l'augmentation des sanctions. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Sécurité / justice ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
29	Sécurité / justice	La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines libertés individuelles.	2	3	https://www.gov.pl/web/primeminister/expose	Accord net : Le gouvernement Tusk donne une priorité élevée à la sécurité, à la défense, à la police et au contrôle des frontières dans un cadre démocratique et européen. Pour Pologne, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/expose	Accord net : codage fondé sur les documents officiels retenus pour le thème « Sécurité / justice ». Niveau de preuve : position ou mesure explicitement documentée.
33	Écologie	Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique.	-2	3	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : La politique polonaise accélère renouvelables et nucléaire mais accorde aussi une grande importance au coût de la transition, à l’industrie et à la sécurité énergétique. Pour Pologne, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : position ou mesure explicitement documentée.
36	Écologie	Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent.	0	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Position intermédiaire : La politique polonaise accélère renouvelables et nucléaire mais accorde aussi une grande importance au coût de la transition, à l’industrie et à la sécurité énergétique. Pour Pologne, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
37	Écologie	Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale.	0	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Position intermédiaire : La politique polonaise accélère renouvelables et nucléaire mais accorde aussi une grande importance au coût de la transition, à l’industrie et à la sécurité énergétique. Pour Pologne, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Position neutre, partagée ou non arrêtée : codage fondé sur les documents officiels retenus pour le thème « Écologie ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
40	Europe	L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique.	-1	1	https://www.gov.pl/web/primeminister/poland-doubles-down-on-alliances-as-pm-tusk-returns-from-epc-summit	Réserve modérée : Le gouvernement Tusk est nettement pro-européen et cherche à replacer la Pologne au cœur de l’Union tout en défendant fermement ses intérêts nationaux. Pour Pologne, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.pl/web/primeminister/poland-doubles-down-on-alliances-as-pm-tusk-returns-from-epc-summit	Réserve : codage fondé sur les documents officiels retenus pour le thème « Europe ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
41	Europe	L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres.	1	1	https://www.gov.pl/web/primeminister/poland-doubles-down-on-alliances-as-pm-tusk-returns-from-epc-summit	Accord modéré : Le gouvernement Tusk est nettement pro-européen et cherche à replacer la Pologne au cœur de l’Union tout en défendant fermement ses intérêts nationaux. Pour Pologne, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/poland-doubles-down-on-alliances-as-pm-tusk-returns-from-epc-summit	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Europe ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
43	Fiscalité / patrimoine	Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire.	2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : Le gouvernement Tusk combine investissement, entrepreneuriat, fonds européens et politiques sociales, avec une ligne économique plus centriste que dirigiste. Pour Pologne, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : codage fondé sur les documents officiels retenus pour le thème « Fiscalité / patrimoine ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
44	Fiscalité / patrimoine	L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins de patrimoine à leurs enfants.	-2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : Le gouvernement Tusk combine investissement, entrepreneuriat, fonds européens et politiques sociales, avec une ligne économique plus centriste que dirigiste. Pour Pologne, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Fiscalité / patrimoine ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
45	Fiscalité / patrimoine	Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France.	-1	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Réserve modérée : Le gouvernement Tusk combine investissement, entrepreneuriat, fonds européens et politiques sociales, avec une ligne économique plus centriste que dirigiste. Pour Pologne, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Réserve : codage fondé sur les documents officiels retenus pour le thème « Fiscalité / patrimoine ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
46	Travail / chômage	Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences.	2	3	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : codage fondé sur les documents officiels retenus pour le thème « Travail / chômage ». Niveau de preuve : position ou mesure explicitement documentée.
47	Outre-mer / vie chère	L’État devrait garantir que les produits essentiels ne coûtent pas beaucoup plus cher dans les DOM/TOM que dans l’Hexagone, quitte à subventionner durablement leur transport ou leur prix avec l’argent public national.	1	2	https://www.gov.pl/web/rolnictwo/platnosci-onw2	Accord modéré : +1. Pour Pologne, sur Q47 (« L’État devrait garantir que les produits essentiels ne coûtent pas beaucoup plus cher dans les DOM/TOM que dans l’Hexagone, quitte à subventionner… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/rolnictwo/platnosci-onw2	La Pologne compense par des paiements publics une partie des coûts supplémentaires supportés dans les zones montagneuses ou à contraintes naturelles ; le soutien vise les producteurs plutôt que le prix final : +1.
48	Travail / chômage	Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou travailleurs en contrats précaires.	1	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord modéré : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Travail / chômage ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
49	Retraites	Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de transition coûteuse.	2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q49 (« Les retraites devraient être progressivement réformées vers un système combinant répartition et capitalisation, même si cela implique une période de… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Accord net : codage fondé sur les documents officiels retenus pour le thème « Retraites ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
50	Retraites	L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale.	-2	1	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q50 (« L'âge légal de départ à la retraite devrait être automatiquement indexé sur l'espérance de vie nationale. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://www.gov.pl/web/primeminister/poland-a-year-of-breakthrough---the-prime-minister-unveils-polands-2025-economic-plan	Désaccord net : codage fondé sur les documents officiels retenus pour le thème « Retraites ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
51	Protection sociale	Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail.	1	1	https://www.gov.pl/web/primeminister/expose	Accord modéré : La coalition du 15 octobre veut améliorer la compétitivité, simplifier l’environnement des entreprises et attirer l’investissement tout en conservant des protections sociales importantes. Pour Pologne, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://www.gov.pl/web/primeminister/expose	Accord modéré : codage fondé sur les documents officiels retenus pour le thème « Protection sociale ». Niveau de preuve : analogie prudente, sans proposition parfaitement équivalente.
