qid	theme	score	confidence	current_source	current_justification	old_source	old_justification
14	Social / société	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : La convention régalienne de Renaissance réaffirme les libertés individuelles, la liberté d’expression jusque dans la caricature et le blasphème, l’égalité devant la loi et la lutte contre les discriminations. Pour Renaissance, sur Q14 (« La société devrait accepter beaucoup plus largement les différents modes de vie, même lorsqu'ils s'éloignent des normes traditionnelles. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : codage cohérent avec la ligne programmatique générale du parti sur social / société.
16	Social / société	-2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Désaccord net : La convention régalienne de Renaissance réaffirme les libertés individuelles, la liberté d’expression jusque dans la caricature et le blasphème, l’égalité devant la loi et la lutte contre les discriminations. Pour Renaissance, sur Q16 (« Réduire les inégalités peut parfois justifier de restreindre certaines libertés individuelles. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://parti-renaissance.fr/	Désaccord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
17	Social / société	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : La convention régalienne de Renaissance réaffirme les libertés individuelles, la liberté d’expression jusque dans la caricature et le blasphème, l’égalité devant la loi et la lutte contre les discriminations. Pour Renaissance, sur Q17 (« Les politiques publiques devraient chercher à corriger activement les discriminations historiques ou structurelles entre groupes sociaux. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : codage cohérent avec la ligne programmatique générale du parti sur social / société.
19	Social / société	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : La convention régalienne de Renaissance réaffirme les libertés individuelles, la liberté d’expression jusque dans la caricature et le blasphème, l’égalité devant la loi et la lutte contre les discriminations. Pour Renaissance, sur Q19 (« Certaines traditions et valeurs culturelles méritent d'être préservées même si elles évoluent moins vite que la société. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur social / société.
20	Immigration	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q20 (« La France devrait réduire le nombre d'immigrants qu'elle accueille chaque année. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
21	Immigration	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q21 (« L'immigration économique est globalement bénéfique pour l'économie française. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
22	Immigration / droits sociaux	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : accord net, non maximal. Pour Renaissance, sur Q22 (« Un étranger installé légalement en France depuis de nombreuses années devrait, à situation économique comparable, bénéficier des mêmes prestations… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Renaissance a accepté des délais de résidence pour certaines prestations, mais ne défend pas une priorité permanente fondée sur la nationalité pour les étrangers durablement installés : accord net, non maximal.
23	Immigration	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q23 (« L'accès à la nationalité française devrait être rendu plus exigeant. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
24	Immigration	3	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord très fort : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q24 (« La France devrait être beaucoup plus stricte concernant l'expulsion des étrangers condamnés pour des crimes graves. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://parti-renaissance.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
25	Immigration	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q25 (« Même lorsque l'immigration est économiquement bénéfique, elle peut être légitimement limitée pour préserver la cohésion culturelle du pays. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
26	Immigration	0	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Position intermédiaire : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q26 (« La France devrait accueillir davantage de réfugiés lorsqu'ils fuient une guerre ou une persécution, même si cela représente un coût économique. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://parti-renaissance.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
27	Sécurité / justice	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance veut renforcer les moyens policiers et judiciaires, la dissuasion et l’exécution des peines, tout en combinant fermeté, prévention, réinsertion et respect explicite de l’État de droit. Pour Renaissance, sur Q27 (« Les peines de prison effectives devraient être plus sévères, même si cela augmente fortement la population carcérale. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
29	Sécurité / justice	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : Renaissance veut renforcer les moyens policiers et judiciaires, la dissuasion et l’exécution des peines, tout en combinant fermeté, prévention, réinsertion et respect explicite de l’État de droit. Pour Renaissance, sur Q29 (« La police devrait disposer de pouvoirs plus importants pour lutter contre la criminalité, quitte à accepter davantage de contrôles sur certaines… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
33	Écologie	1	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord modéré : Renaissance défend une transition climatique ambitieuse mais liée à la croissance, une « écologie du contrat » et de l’offre, l’innovation des entreprises, le nucléaire et les renouvelables, tout en maintenant certaines contraintes comme les ZFE. Pour Renaissance, sur Q33 (« Il faut accepter une hausse importante du prix des énergies fossiles pour accélérer la transition écologique. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur écologie.
36	Écologie	1	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord modéré : Renaissance défend une transition climatique ambitieuse mais liée à la croissance, une « écologie du contrat » et de l’offre, l’innovation des entreprises, le nucléaire et les renouvelables, tout en maintenant certaines contraintes comme les ZFE. Pour Renaissance, sur Q36 (« Il est justifié d'interdire certains produits ou comportements très polluants même lorsque les consommateurs les souhaitent. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur écologie.
37	Écologie	2	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord net : Renaissance défend une transition climatique ambitieuse mais liée à la croissance, une « écologie du contrat » et de l’offre, l’innovation des entreprises, le nucléaire et les renouvelables, tout en maintenant certaines contraintes comme les ZFE. Pour Renaissance, sur Q37 (« Les pays riches devraient supporter une part prépondérante du coût de la transition écologique mondiale. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
38	Europe	2	2	https://ensemble-2024.fr/notre-projet	Accord net : Renaissance défend une France forte dans une Europe plus souveraine et plus intégrée, avec des politiques communes pour l’investissement, l’énergie, l’industrie et la puissance stratégique. Pour Renaissance, sur Q38 (« La France devrait transférer davantage de compétences à l'Union européenne afin de renforcer son poids économique et géopolitique. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
39	Europe	-2	2	https://ensemble-2024.fr/notre-projet	Désaccord net : Renaissance défend une France forte dans une Europe plus souveraine et plus intégrée, avec des politiques communes pour l’investissement, l’énergie, l’industrie et la puissance stratégique. Pour Renaissance, sur Q39 (« La France devrait conserver autant que possible sa souveraineté nationale, même si cela réduit son influence au niveau européen. »), elle va clairement en sens inverse sans nécessairement rejeter chaque détail : -2.	https://parti-renaissance.fr/	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
40	Europe	3	2	https://ensemble-2024.fr/notre-projet	Accord très fort : Renaissance défend une France forte dans une Europe plus souveraine et plus intégrée, avec des politiques communes pour l’investissement, l’énergie, l’industrie et la puissance stratégique. Pour Renaissance, sur Q40 (« L'euro est globalement bénéfique pour la France malgré la perte de certains instruments de politique économique. »), cette orientation reprend presque entièrement le choix proposé : +3.	https://parti-renaissance.fr/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
41	Europe	2	2	https://ensemble-2024.fr/notre-projet	Accord net : Renaissance défend une France forte dans une Europe plus souveraine et plus intégrée, avec des politiques communes pour l’investissement, l’énergie, l’industrie et la puissance stratégique. Pour Renaissance, sur Q41 (« L'Union européenne devrait pouvoir imposer davantage de règles communes aux États membres. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
42	Europe	-3	2	https://ensemble-2024.fr/notre-projet	Désaccord très fort : Renaissance défend une France forte dans une Europe plus souveraine et plus intégrée, avec des politiques communes pour l’investissement, l’énergie, l’industrie et la puissance stratégique. Pour Renaissance, sur Q42 (« En cas de conflit entre les intérêts économiques français et les règles européennes, la France devrait pouvoir désobéir à certaines règles européennes. »), elle contredit presque entièrement le choix proposé : -3.	https://parti-renaissance.fr/	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
43	Fiscalité / patrimoine	1	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord modéré : La convention économique 2025 de Renaissance assume les baisses d’impôts de production, refuse de relever les impôts des entreprises, veut réduire le coût du travail et finance ces choix par des économies sur les dépenses jugées inefficaces et des réformes de l’emploi. Pour Renaissance, sur Q43 (« Il faudrait supprimer l'IFI et ne plus taxer spécifiquement le patrimoine immobilier au-delà de la fiscalité ordinaire. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
44	Fiscalité / patrimoine	-1	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Réserve modérée : La convention économique 2025 de Renaissance assume les baisses d’impôts de production, refuse de relever les impôts des entreprises, veut réduire le coût du travail et finance ces choix par des économies sur les dépenses jugées inefficaces et des réformes de l’emploi. Pour Renaissance, sur Q44 (« L'héritage devrait être davantage taxé au-delà d'un certain seuil de patrimoine transmis, même si cela conduit certaines familles à transmettre moins… »), elle incline plutôt en sens inverse sans constituer un rejet complet : -1.	https://parti-renaissance.fr/	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
45	Fiscalité / patrimoine	0	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Position intermédiaire : La convention économique 2025 de Renaissance assume les baisses d’impôts de production, refuse de relever les impôts des entreprises, veut réduire le coût du travail et finance ces choix par des économies sur les dépenses jugées inefficaces et des réformes de l’emploi. Pour Renaissance, sur Q45 (« Les très grandes fortunes devraient être imposées sur leur patrimoine mondial, même lorsqu'elles quittent la France. »), elle ne tranche pas clairement l’arbitrage précis posé : 0.	https://parti-renaissance.fr/	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
46	Travail / chômage	2	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord net : Renaissance se présente comme le parti de la prise de risque, de l’innovation, du travail et de l’entrepreneuriat, tout en conservant un État investisseur et une planification dans les secteurs stratégiques. Pour Renaissance, sur Q46 (« Un chômeur devrait pouvoir perdre une partie significative de ses allocations s'il refuse plusieurs emplois raisonnablement adaptés à ses compétences. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
47	Outre-mer / vie chère	2	3	https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/AN/571	Accord net : +2. Pour Renaissance, sur Q47 (« L’État devrait garantir que les produits essentiels ne coûtent pas beaucoup plus cher dans les DOM/TOM que dans l’Hexagone, quitte à subventionner… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/AN/571	Un député Ensemble pour la République a cosigné l’amendement créant 100 M€ d’aide au fret pour neutraliser le coût des produits essentiels. Soutien net, mais la ligne gouvernementale conserve aussi des instruments structurels : +2.
48	Travail / chômage	2	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord net : Renaissance se présente comme le parti de la prise de risque, de l’innovation, du travail et de l’entrepreneuriat, tout en conservant un État investisseur et une planification dans les secteurs stratégiques. Pour Renaissance, sur Q48 (« Le CDI protège trop fortement les salariés déjà en poste et peut rendre plus difficile l’accès à l’emploi stable, au détriment des jeunes, chômeurs ou… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
51	Protection sociale	2	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord net : Renaissance se présente comme le parti de la prise de risque, de l’innovation, du travail et de l’entrepreneuriat, tout en conservant un État investisseur et une planification dans les secteurs stratégiques. Pour Renaissance, sur Q51 (« Les prestations sociales devraient être fortement conditionnées à la durée de cotisation et de participation au marché du travail. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
53	État / entreprises	1	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord modéré : Renaissance se présente comme le parti de la prise de risque, de l’innovation, du travail et de l’entrepreneuriat, tout en conservant un État investisseur et une planification dans les secteurs stratégiques. Pour Renaissance, sur Q53 (« Une entreprise qui reçoit plusieurs milliards d'euros d'aides publiques devrait pouvoir être contrainte de limiter ses dividendes et les rémunérations… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : codage cohérent avec la ligne programmatique générale du parti sur état / entreprises.
54	État / entreprises	1	1	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord modéré : Renaissance se présente comme le parti de la prise de risque, de l’innovation, du travail et de l’entrepreneuriat, tout en conservant un État investisseur et une planification dans les secteurs stratégiques. Pour Renaissance, sur Q54 (« L'État devrait davantage utiliser son pouvoir d'actionnaire pour orienter les grandes entreprises françaises vers des objectifs industriels de long terme. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
57	Immigration / assimilation	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q57 (« L'accès à certaines prestations sociales devrait être beaucoup plus limité pendant les premières années suivant l'arrivée d'un immigré. »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
58	Immigration / assimilation	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q58 (« La France devrait privilégier l'immigration économique qualifiée, même si cela signifie accueillir moins de personnes peu qualifiées. »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.
59	Immigration / assimilation	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q59 (« Une personne née en France de parents étrangers devrait automatiquement devenir française à sa majorité si elle y a grandi, même si elle ne manifeste… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
60	Immigration / assimilation	1	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord modéré : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q60 (« La France devrait pouvoir refuser l'entrée à un immigré légalement admissible lorsqu'il existe de fortes raisons de penser qu'il ne souhaite pas… »), elle incline dans ce sens sans adopter toute la proposition : +1.	https://parti-renaissance.fr/	Accord modéré : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
61	Immigration / assimilation	2	1	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : Renaissance propose une immigration de travail pilotée par quotas et points, avec critères de qualification, d’emploi et de français, un regroupement familial plus exigeant et des mesures contre l’immigration irrégulière. Pour Renaissance, sur Q61 (« Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.
63	Libertés / sécurité	2	2	https://doc.parti.re/conventions/Restitution-Regalien-Une-Republique-ferme-une-France-apaisee.pdf	Accord net : Renaissance veut renforcer les moyens policiers et judiciaires, la dissuasion et l’exécution des peines, tout en combinant fermeté, prévention, réinsertion et respect explicite de l’État de droit. Pour Renaissance, sur Q63 (« Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
67	Écologie	2	2	https://doc.parti.re/Conventions-thematiques_Nouvelle-donne.pdf	Accord net : Renaissance défend une transition climatique ambitieuse mais liée à la croissance, une « écologie du contrat » et de l’offre, l’innovation des entreprises, le nucléaire et les renouvelables, tout en maintenant certaines contraintes comme les ZFE. Pour Renaissance, sur Q67 (« Une taxe carbone qui réduit les émissions de CO₂ devrait être maintenue même si elle diminue le pouvoir d’achat des ménages modestes, à condition de… »), elle va clairement dans ce sens sans établir nécessairement chaque condition ou conséquence de l’énoncé : +2.	https://parti-renaissance.fr/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.
